ATP;Location;Tournament;Date;Series;Court;Surface;Round;Best of;Player_Favorite;Player_Not_Favorite;Winner;Loser;WRank;LRank;W1;L1;W2;L2;W3;L3;W4;L4;W5;L5;Wsets;Lsets;Comment;CBW;CBL;GBW;GBL;IWW;IWL;SBW;SBL;B365W;B365L;B&WW;B&WL;EXW;EXL;PSW;PSL;WPts;LPts;UBW;UBL;LBW;LBL;SJW;SJL;MaxW;MaxL;AvgW;AvgL;Unnamed: 34;Unnamed: 35;Unnamed: 36;Unnamed: 37
20,0;Miami;Sony Ericsson Open;2019-03-20;Masters 1000;Outdoor;Hard;1st Round;3,0;Delbonis F.;Gojowczyk P.;Delbonis F.;Gojowczyk P.;83,0;87,0;6,0;4,0;6,0;2,0;;;;;;;2,0;0,0;Completed;;;;;;;;;2,0;1,72;;;;;2,3;1,69;676,0;655,0;;;;;;;2,38;1,77;2,14;1,71;;;;
20,0;Miami;Sony Ericsson Open;2019-03-20;Masters 1000;Outdoor;Hard;1st Round;3,0;Klahn B.;Tipsarevic J.;Tipsarevic J.;Klahn B.;453,0;93,0;6,0;3,0;6,0;3,0;;;;;;;2,0;0,0;Completed;;;;;;;;;2,25;1,57;;;;;2,21;1,75;17,0;637,0;;;;;;;2,27;1,81;2,19;1,68;;;;
20,0;Miami;Sony Ericsson Open;2019-03-20;Masters 1000;Outdoor;Hard;1st Round;3,0;Berrettini M.;Hurkacz H.;Hurkacz H.;Berrettini M.;54,0;52,0;6,0;4,0;6,0;3,0;;;;;;;2,0;0,0;Completed;;;;;;;;;1,83;1,83;;;;;2,14;1,79;904,0;937,0;;;;;;;2,15;1,92;2,04;1,77;;;;
20,0;Miami;Sony Ericsson Open;2019-03-20;Masters 1000;Outdoor;Hard;1st Round;3,0;Kukushkin M.;Andreozzi G.;Andreozzi G.;Kukushkin M.;80,0;43,0;7,0;6,0;6,0;4,0;;;;;;;2,0;0,0;Completed;;;;;;;;;4,33;1,2;;;;;4,47;1,25;686,0;1025,0;;;;;;;4,55;1,26;4,26;1,22;;;;
20,0;Miami;Sony Ericsson Open;2019-03-20;Masters 1000;Outdoor;Hard;1st Round;3,0;Kudla D.;Carballes Baena R.;Carballes Baena R.;Kudla D.;113,0;71,0;6,0;1,0;6,0;2,0;;;;;;;2,0;0,0;Completed;;;;;;;;;2,37;1,53;;;;;2,34;1,68;522,0;733,0;;;;;;;2,4;1,69;2,31;1,62;;;;
20,0;Miami;Sony Ericsson Open;2019-03-21;Masters 1000;Outdoor;Hard;1st Round;3,0;Dzumhur D.;Eubanks C.;Dzumhur D.;Eubanks C.;53,0;150,0;1,0;6,0;6,0;4,0;7,0;6,0;;;;;2,0;1,0;Completed;;;;;;;;;1,72;2,0;;;;;1,76;2,19;915,0;371,0;;;;;;;1,85;2,2;1,74;2,11;;;;
20,0;Miami;Sony Ericsson Open;2019-03-21;Masters 1000;Outdoor;Hard;1st Round;3,0;Munar J.;Gunneswaran P.;Munar J.;Gunneswaran P.;61,0;84,0;7,0;6,0;6,0;4,0;;;;;;;2,0;0,0;Completed;;;;;;;;;1,8;1,9;;;;;1,95;1,95;845,0;662,0;;;;;;;2,0;2,0;1,9;1,9;;;;
20,0;Miami;Sony Ericsson Open;2019-03-21;Masters 1000;Outdoor;Hard;1st Round;3,0;Paire B.;Lopez F.;Lopez F.;Paire B.;94,0;67,0;7,0;5,0;4,0;6,0;6,0;4,0;;;;;2,0;1,0;Completed;;;;;;;;;1,9;1,8;;;;;2,1;1,83;635,0;770,0;;;;;;;2,2;2,05;2,03;1,79;;;;
20,0;Miami;Sony Ericsson Open;2019-03-21;Masters 1000;Outdoor;Hard;1st Round;3,0;Daniel T.;Rublev A.;Rublev A.;Daniel T.;99,0;72,0;3,0;6,0;6,0;3,0;6,0;4,0;;;;;2,0;1,0;Completed;;;;;;;;;1,25;3,75;;;;;1,27;4,17;603,0;714,0;;;;;;;1,29;4,25;1,26;3,9;;;;
20,0;Miami;Sony Ericsson Open;2019-03-21;Masters 1000;Outdoor;Hard;1st Round;3,0;Tomic B.;Monteiro T.;Tomic B.;Monteiro T.;81,0;117,0;6,0;4,0;6,0;1,0;;;;;;;2,0;0,0;Completed;;;;;;;;;1,66;2,1;;;;;1,9;2,01;679,0;497,0;;;;;;;1,9;2,21;1,75;2,09;;;;
20,0;Miami;Sony Ericsson Open;2019-03-21;Masters 1000;Outdoor;Hard;1st Round;3,0;Albot R.;Ebden M.;Albot R.;Ebden M.;46,0;50,0;6,0;0,0;3,0;2,0;;;;;;;1,0;0,0;Retired;;;;;;;;;1,33;3,25;;;;;1,32;3,77;971,0;956,0;;;;;;;1,36;4,97;1,31;3,48;;;;
20,0;Miami;Sony Ericsson Open;2019-03-21;Masters 1000;Outdoor;Hard;1st Round;3,0;Fritz T.;Marterer M.;Marterer M.;Fritz T.;101,0;56,0;6,0;4,0;3,0;6,0;6,0;3,0;;;;;2,0;1,0;Completed;;;;;;;;;2,5;1,5;;;;;2,51;1,6;594,0;890,0;;;;;;;2,6;1,6;2,46;1,55;;;;
20,0;Miami;Sony Ericsson Open;2019-03-21;Masters 1000;Outdoor;Hard;1st Round;3,0;Struff J.L.;Opelka R.;Opelka R.;Struff J.L.;58,0;45,0;4,0;6,0;6,0;3,0;6,0;4,0;;;;;2,0;1,0;Completed;;;;;;;;;2,0;1,72;;;;;2,15;1,79;858,0;990,0;;;;;;;2,15;1,91;2,03;1,79;;;;
20,0;Miami;Sony Ericsson Open;2019-03-21;Masters 1000;Outdoor;Hard;1st Round;3,0;Auger-Aliassime F.;Ruud C.;Auger-Aliassime F.;Ruud C.;57,0;98,0;3,0;6,0;6,0;1,0;6,0;2,0;;;;;2,0;1,0;Completed;;;;;;;;;1,44;2,62;;;;;1,56;2,61;876,0;619,0;;;;;;;1,56;2,8;1,48;2,66;;;;
20,0;Miami;Sony Ericsson Open;2019-03-21;Masters 1000;Outdoor;Hard;1st Round;3,0;Copil M.;Ramos-Vinolas A.;Ramos-Vinolas A.;Copil M.;86,0;73,0;6,0;4,0;6,0;2,0;;;;;;;2,0;0,0;Completed;;;;;;;;;1,61;2,2;;;;;1,71;2,27;660,0;713,0;;;;;;;1,74;2,3;1,67;2,21;;;;
20,0;Miami;Sony Ericsson Open;2019-03-21;Masters 1000;Outdoor;Hard;1st Round;3,0;Jaziri M.;Evans D.;Evans D.;Jaziri M.;97,0;59,0;6,0;2,0;6,0;0,0;;;;;;;2,0;0,0;Completed;;;;;;;;;1,4;2,75;;;;;1,46;2,94;622,0;852,0;;;;;;;1,49;3,05;1,43;2,83;;;;
20,0;Miami;Sony Ericsson Open;2019-03-21;Masters 1000;Outdoor;Hard;1st Round;3,0;Fabbiano T.;Ivashka I.;Ivashka I.;Fabbiano T.;110,0;90,0;6,0;4,0;1,0;6,0;6,0;3,0;;;;;2,0;1,0;Completed;;;;;;;;;2,0;1,72;;;;;2,01;1,9;525,0;648,0;;;;;;;2,08;1,91;1,99;1,83;;;;
20,0;Miami;Sony Ericsson Open;2019-03-21;Masters 1000;Outdoor;Hard;1st Round;3,0;Haase R.;Lacko L.;Haase R.;Lacko L.;65,0;130,0;6,0;2,0;6,0;4,0;;;;;;;2,0;0,0;Completed;;;;;;;;;1,44;2,62;;;;;1,53;2,71;805,0;436,0;;;;;;;1,54;2,75;1,49;2,63;;;;
20,0;Miami;Sony Ericsson Open;2019-03-21;Masters 1000;Outdoor;Hard;1st Round;3,0;Mayer L.;Ymer M.;Mayer L.;Ymer M.;62,0;198,0;4,0;6,0;6,0;3,0;6,0;4,0;;;;;2,0;1,0;Completed;;;;;;;;;1,5;2,5;;;;;1,51;2,75;830,0;257,0;;;;;;;1,54;2,75;1,5;2,61;;;;
20,0;Miami;Sony Ericsson Open;2019-03-21;Masters 1000;Outdoor;Hard;1st Round;3,0;Norrie C.;Thompson J.;Thompson J.;Norrie C.;77,0;51,0;4,0;6,0;7,0;6,0;6,0;3,0;;;;;2,0;1,0;Completed;;;;;;;;;2,62;1,44;;;;;2,66;1,54;708,0;941,0;;;;;;;2,72;1,54;2,62;1,49;;;;
20,0;Miami;Sony Ericsson Open;2019-03-21;Masters 1000;Outdoor;Hard;1st Round;3,0;Sandgren T.;Bublik A.;Bublik A.;Sandgren T.;131,0;91,0;5,0;7,0;6,0;4,0;7,0;6,0;;;;;2,0;1,0;Completed;;;;;;;;;1,66;2,1;;;;;1,8;2,13;434,0;648,0;;;;;;;1,88;2,26;1,73;2,11;;;;
20,0;Miami;Sony Ericsson Open;2019-03-21;Masters 1000;Outdoor;Hard;1st Round;3,0;Lajovic D.;Cuevas P.;Lajovic D.;Cuevas P.;44,0;85,0;6,0;4,0;6,0;7,0;6,0;3,0;;;;;2,0;1,0;Completed;;;;;;;;;2,75;1,4;;;;;3,05;1,43;1010,0;661,0;;;;;;;3,15;1,49;2,84;1,43;;;;
20,0;Miami;Sony Ericsson Open;2019-03-21;Masters 1000;Outdoor;Hard;1st Round;3,0;Klizan M.;Sonego L.;Sonego L.;Klizan M.;106,0;48,0;6,0;4,0;6,0;3,0;;;;;;;2,0;0,0;Completed;;;;;;;;;1,44;2,62;;;;;1,56;2,6;546,0;966,0;;;;;;;1,67;2,65;1,53;2,51;;;;
20,0;Miami;Sony Ericsson Open;2019-03-21;Masters 1000;Outdoor;Hard;1st Round;3,0;Chardy J.;Jarry N.;Chardy J.;Jarry N.;40,0;79,0;6,0;7,0;6,0;2,0;7,0;6,0;;;;;2,0;1,0;Completed;;;;;;;;;1,53;2,37;;;;;1,61;2,45;1100,0;690,0;;;;;;;1,65;2,45;1,59;2,36;;;;
20,0;Miami;Sony Ericsson Open;2019-03-21;Masters 1000;Outdoor;Hard;1st Round;3,0;Sousa J.;Tseng C.H.;Sousa J.;Tseng C.H.;41,0;426,0;6,0;4,0;7,0;5,0;;;;;;;2,0;0,0;Completed;;;;;;;;;1,25;3,75;;;;;1,25;4,4;1072,0;24,0;;;;;;;1,29;4,45;1,25;4,03;;;;
20,0;Miami;Sony Ericsson Open;2019-03-21;Masters 1000;Outdoor;Hard;1st Round;3,0;Herbert P.H.;Krajinovic F.;Krajinovic F.;Herbert P.H.;103,0;49,0;6,0;4,0;6,0;4,0;;;;;;;2,0;0,0;Completed;;;;;;;;;1,4;2,75;;;;;1,53;2,68;576,0;959,0;;;;;;;1,54;2,95;1,46;2,72;;;;
20,0;Miami;Sony Ericsson Open;2019-03-22;Masters 1000;Outdoor;Hard;2nd Round;3,0;Pouille L.;Ramos-Vinolas A.;Ramos-Vinolas A.;Pouille L.;86,0;30,0;4,0;6,0;6,0;4,0;6,0;3,0;;;;;2,0;1,0;Completed;;;;;;;;;2,37;1,53;;;;;2,45;1,62;660,0;1265,0;;;;;;;2,5;1,63;2,39;1,58;;;;
20,0;Miami;Sony Ericsson Open;2019-03-22;Masters 1000;Outdoor;Hard;1st Round;3,0;Mannarino A.;Bedene A.;Mannarino A.;Bedene A.;55,0;69,0;4,0;6,0;6,0;4,0;6,0;2,0;;;;;2,0;1,0;Completed;;;;;;;;;1,4;2,75;;;;;1,52;2,74;900,0;765,0;;;;;;;1,52;3,0;1,43;2,83;;;;
20,0;Miami;Sony Ericsson Open;2019-03-22;Masters 1000;Outdoor;Hard;2nd Round;3,0;Coric B.;Carballes Baena R.;Coric B.;Carballes Baena R.;13,0;113,0;7,0;6,0;0,0;6,0;6,0;2,0;;;;;2,0;1,0;Completed;;;;;;;;;1,2;4,33;;;;;1,23;4,71;2345,0;522,0;;;;;;;1,24;4,8;1,21;4,39;;;;
20,0;Miami;Sony Ericsson Open;2019-03-22;Masters 1000;Outdoor;Hard;2nd Round;3,0;Nishikori K.;Lajovic D.;Lajovic D.;Nishikori K.;44,0;6,0;2,0;6,0;6,0;2,0;6,0;3,0;;;;;2,0;1,0;Completed;;;;;;;;;4,5;1,18;;;;;6,23;1,16;1010,0;4235,0;;;;;;;6,23;1,2;5,18;1,16;;;;
20,0;Miami;Sony Ericsson Open;2019-03-22;Masters 1000;Outdoor;Hard;2nd Round;3,0;Simon G.;Chardy J.;Chardy J.;Simon G.;40,0;27,0;6,0;4,0;6,0;2,0;;;;;;;2,0;0,0;Completed;;;;;;;;;2,2;1,61;;;;;2,24;1,74;1100,0;1340,0;;;;;;;2,27;1,75;2,17;1,69;;;;
20,0;Miami;Sony Ericsson Open;2019-03-22;Masters 1000;Outdoor;Hard;2nd Round;3,0;Fognini F.;Andreozzi G.;Fognini F.;Andreozzi G.;17,0;80,0;5,0;7,0;6,0;4,0;6,0;4,0;;;;;2,0;1,0;Completed;;;;;;;;;1,44;2,62;;;;;1,47;2,9;1885,0;686,0;;;;;;;1,55;2,91;1,46;2,73;;;;
20,0;Miami;Sony Ericsson Open;2019-03-22;Masters 1000;Outdoor;Hard;2nd Round;3,0;Thiem D.;Hurkacz H.;Hurkacz H.;Thiem D.;54,0;4,0;6,0;4,0;6,0;4,0;;;;;;;2,0;0,0;Completed;;;;;;;;;3,0;1,36;;;;;3,29;1,39;904,0;4755,0;;;;;;;3,4;1,41;3,18;1,35;;;;
20,0;Miami;Sony Ericsson Open;2019-03-22;Masters 1000;Outdoor;Hard;2nd Round;3,0;Bautista Agut R.;Tipsarevic J.;Bautista Agut R.;Tipsarevic J.;25,0;453,0;7,0;6,0;6,0;4,0;;;;;;;2,0;0,0;Completed;;;;;;;;;1,18;4,5;;;;;1,19;5,36;1510,0;17,0;;;;;;;1,24;5,36;1,2;4,69;;;;
20,0;Miami;Sony Ericsson Open;2019-03-22;Masters 1000;Outdoor;Hard;2nd Round;3,0;Haase R.;Harris L.;Haase R.;Harris L.;65,0;96,0;3,0;6,0;6,0;3,0;6,0;4,0;;;;;2,0;1,0;Completed;;;;;;;;;1,53;2,37;;;;;1,61;2,44;805,0;625,0;;;;;;;1,65;2,55;1,58;2,4;;;;
20,0;Miami;Sony Ericsson Open;2019-03-22;Masters 1000;Outdoor;Hard;1st Round;3,0;Karlovic I.;Andujar P.;Andujar P.;Karlovic I.;88,0;76,0;7,0;6,0;6,0;4,0;;;;;;;2,0;0,0;Completed;;;;;;;;;3,75;1,25;;;;;3,96;1,3;652,0;709,0;;;;;;;4,0;1,31;3,75;1,27;;;;
20,0;Miami;Sony Ericsson Open;2019-03-22;Masters 1000;Outdoor;Hard;2nd Round;3,0;Kyrgios N.;Bublik A.;Kyrgios N.;Bublik A.;33,0;131,0;7,0;5,0;6,0;3,0;;;;;;;2,0;0,0;Completed;;;;;;;;;1,28;3,5;;;;;1,29;4,05;1215,0;434,0;;;;;;;1,35;4,1;1,29;3,61;;;;
20,0;Miami;Sony Ericsson Open;2019-03-22;Masters 1000;Outdoor;Hard;2nd Round;3,0;Isner J.;Sonego L.;Isner J.;Sonego L.;9,0;106,0;7,0;6,0;7,0;6,0;;;;;;;2,0;0,0;Completed;;;;;;;;;1,25;3,75;;;;;1,29;4,05;3485,0;546,0;;;;;;;1,29;4,2;1,25;3,93;;;;
20,0;Miami;Sony Ericsson Open;2019-03-22;Masters 1000;Outdoor;Hard;2nd Round;3,0;Millman J.;Delbonis F.;Delbonis F.;Millman J.;83,0;39,0;7,0;5,0;3,0;6,0;7,0;6,0;;;;;2,0;1,0;Completed;;;;;;;;;2,25;1,57;;;;;2,66;1,54;676,0;1126,0;;;;;;;2,66;1,62;2,44;1,56;;;;
20,0;Miami;Sony Ericsson Open;2019-03-22;Masters 1000;Outdoor;Hard;2nd Round;3,0;Raonic M.;Marterer M.;Raonic M.;Marterer M.;14,0;101,0;;;;;;;;;;;;;Walkover;;;;;;;;;1,16;5,0;;;;;1,2;5,14;2275,0;594,0;;;;;;;1,21;5,25;1,18;4,89;;;;
20,0;Miami;Sony Ericsson Open;2019-03-22;Masters 1000;Outdoor;Hard;2nd Round;3,0;Basilashvili N.;Zverev M.;Basilashvili N.;Zverev M.;19,0;75,0;6,0;3,0;6,0;2,0;;;;;;;2,0;0,0;Completed;;;;;;;;;1,25;3,75;;;;;1,29;4,03;1865,0;711,0;;;;;;;1,32;4,03;1,28;3,7;;;;
20,0;Miami;Sony Ericsson Open;2019-03-22;Masters 1000;Outdoor;Hard;2nd Round;3,0;Edmund K.;Ivashka I.;Edmund K.;Ivashka I.;22,0;110,0;6,0;3,0;6,0;2,0;;;;;;;2,0;0,0;Completed;;;;;;;;;1,18;4,5;;;;;1,19;5,35;1600,0;525,0;;;;;;;1,23;5,35;1,2;4,6;;;;
20,0;Miami;Sony Ericsson Open;2019-03-22;Masters 1000;Outdoor;Hard;1st Round;3,0;Querrey S.;Ferrer D.;Ferrer D.;Querrey S.;155,0;68,0;6,0;3,0;6,0;2,0;;;;;;;2,0;0,0;Completed;;;;;;;;;2,1;1,66;;;;;2,35;1,67;355,0;770,0;;;;;;;2,47;1,67;2,28;1,63;;;;
20,0;Miami;Sony Ericsson Open;2019-03-22;Masters 1000;Outdoor;Hard;1st Round;3,0;Mcdonald M.;Humbert U.;Mcdonald M.;Humbert U.;60,0;63,0;6,0;4,0;6,0;7,0;7,0;6,0;;;;;2,0;1,0;Completed;;;;;;;;;1,72;2,0;;;;;1,85;2,06;848,0;819,0;;;;;;;2,0;2,2;1,76;2,07;;;;
20,0;Miami;Sony Ericsson Open;2019-03-22;Masters 1000;Outdoor;Hard;1st Round;3,0;Gulbis E.;Kecmanovic M.;Kecmanovic M.;Gulbis E.;95,0;78,0;6,0;2,0;7,0;5,0;;;;;;;2,0;0,0;Completed;;;;;;;;;1,5;2,5;;;;;1,57;2,57;630,0;704,0;;;;;;;1,59;2,6;1,54;2,48;;;;
20,0;Miami;Sony Ericsson Open;2019-03-22;Masters 1000;Outdoor;Hard;2nd Round;3,0;Fucsovics M.;Auger-Aliassime F.;Auger-Aliassime F.;Fucsovics M.;57,0;36,0;6,0;4,0;4,0;6,0;6,0;0,0;;;;;2,0;1,0;Completed;;;;;;;;;1,9;1,8;;;;;2,15;1,79;876,0;1180,0;;;;;;;2,22;1,87;2,02;1,8;;;;
20,0;Miami;Sony Ericsson Open;2019-03-23;Masters 1000;Outdoor;Hard;2nd Round;3,0;Tsitsipas S.;Mcdonald M.;Tsitsipas S.;Mcdonald M.;10,0;60,0;7,0;6,0;6,0;1,0;;;;;;;2,0;0,0;Completed;;;;;;;;;1,25;3,75;;;;;1,28;4,07;3160,0;848,0;;;;;;;1,3;4,22;1,27;3,84;;;;
20,0;Miami;Sony Ericsson Open;2019-03-23;Masters 1000;Outdoor;Hard;2nd Round;3,0;Tiafoe F.;Kecmanovic M.;Tiafoe F.;Kecmanovic M.;34,0;95,0;7,0;6,0;7,0;6,0;;;;;;;2,0;0,0;Completed;;;;;;;;;1,8;1,9;;;;;1,93;1,98;1200,0;630,0;;;;;;;1,98;2,05;1,86;1,96;;;;
20,0;Miami;Sony Ericsson Open;2019-03-23;Masters 1000;Outdoor;Hard;2nd Round;3,0;Cecchinato M.;Dzumhur D.;Cecchinato M.;Dzumhur D.;16,0;53,0;;;;;;;;;;;;;Walkover;;;;;;;;;1,66;2,1;;;;;1,74;2,23;2021,0;915,0;;;;;;;1,8;2,3;1,69;2,17;;;;
20,0;Miami;Sony Ericsson Open;2019-03-23;Masters 1000;Outdoor;Hard;2nd Round;3,0;Federer R.;Albot R.;Federer R.;Albot R.;5,0;46,0;4,0;6,0;7,0;5,0;6,0;3,0;;;;;2,0;1,0;Completed;;;;;;;;;1,1;7,0;;;;;1,13;7,38;4600,0;971,0;;;;;;;1,14;7,5;1,11;6,66;;;;
20,0;Miami;Sony Ericsson Open;2019-03-23;Masters 1000;Outdoor;Hard;2nd Round;3,0;Johnson S.;Sousa J.;Sousa J.;Johnson S.;41,0;38,0;7,0;6,0;6,0;4,0;;;;;;;2,0;0,0;Completed;;;;;;;;;2,37;1,53;;;;;2,4;1,65;1072,0;1160,0;;;;;;;2,56;1,67;2,37;1,59;;;;
20,0;Miami;Sony Ericsson Open;2019-03-23;Masters 1000;Outdoor;Hard;2nd Round;3,0;Schwartzman D.;Opelka R.;Opelka R.;Schwartzman D.;58,0;24,0;6,0;4,0;3,0;6,0;6,0;4,0;;;;;2,0;1,0;Completed;;;;;;;;;2,1;1,66;;;;;2,09;1,83;858,0;1520,0;;;;;;;2,31;1,86;2,11;1,73;;;;
20,0;Miami;Sony Ericsson Open;2019-03-23;Masters 1000;Outdoor;Hard;2nd Round;3,0;Cilic M.;Rublev A.;Rublev A.;Cilic M.;99,0;11,0;6,0;4,0;6,0;4,0;;;;;;;2,0;0,0;Completed;;;;;;;;;2,5;1,5;;;;;2,54;1,58;603,0;3095,0;;;;;;;2,63;1,61;2,49;1,54;;;;
20,0;Miami;Sony Ericsson Open;2019-03-23;Masters 1000;Outdoor;Hard;2nd Round;3,0;Dimitrov G.;Lopez F.;Dimitrov G.;Lopez F.;29,0;94,0;6,0;1,0;6,0;3,0;;;;;;;2,0;0,0;Completed;;;;;;;;;1,5;2,5;;;;;1,48;2,87;1300,0;635,0;;;;;;;1,6;2,87;1,54;2,47;;;;
20,0;Miami;Sony Ericsson Open;2019-03-23;Masters 1000;Outdoor;Hard;2nd Round;3,0;Anderson K.;Munar J.;Anderson K.;Munar J.;7,0;61,0;6,0;4,0;3,0;6,0;6,0;3,0;;;;;2,0;1,0;Completed;;;;;;;;;1,5;2,5;;;;;1,53;2,71;4115,0;845,0;;;;;;;1,65;2,71;1,52;2,54;;;;
20,0;Miami;Sony Ericsson Open;2019-03-23;Masters 1000;Outdoor;Hard;2nd Round;3,0;Medvedev D.;Mannarino A.;Medvedev D.;Mannarino A.;15,0;55,0;6,0;2,0;6,0;1,0;;;;;;;2,0;0,0;Completed;;;;;;;;;1,3;3,4;;;;;1,34;3,56;2230,0;900,0;;;;;;;1,34;3,65;1,31;3,42;;;;
20,0;Miami;Sony Ericsson Open;2019-03-23;Masters 1000;Outdoor;Hard;2nd Round;3,0;Goffin D.;Andujar P.;Goffin D.;Andujar P.;20,0;88,0;6,0;4,0;6,0;1,0;;;;;;;2,0;0,0;Completed;;;;;;;;;1,12;6,0;;;;;1,16;6,04;1685,0;652,0;;;;;;;1,16;7,0;1,13;6,05;;;;
20,0;Miami;Sony Ericsson Open;2019-03-23;Masters 1000;Outdoor;Hard;2nd Round;3,0;Djokovic N.;Tomic B.;Djokovic N.;Tomic B.;1,0;81,0;7,0;6,0;6,0;2,0;;;;;;;2,0;0,0;Completed;;;;;;;;;1,04;13,0;;;;;1,03;17,95;10990,0;679,0;;;;;;;1,05;20,51;1,03;12,75;;;;
20,0;Miami;Sony Ericsson Open;2019-03-23;Masters 1000;Outdoor;Hard;2nd Round;3,0;Pella G.;Mayer L.;Mayer L.;Pella G.;62,0;32,0;6,0;2,0;6,0;4,0;;;;;;;2,0;0,0;Completed;;;;;;;;;2,0;1,72;;;;;2,13;1,81;830,0;1240,0;;;;;;;2,31;1,87;2,1;1,74;;;;
20,0;Miami;Sony Ericsson Open;2019-03-23;Masters 1000;Outdoor;Hard;2nd Round;3,0;Shapovalov D.;Evans D.;Shapovalov D.;Evans D.;23,0;97,0;4,0;6,0;6,0;1,0;6,0;3,0;;;;;2,0;1,0;Completed;;;;;;;;;1,5;2,5;;;;;1,55;2,63;1550,0;622,0;;;;;;;1,6;2,65;1,53;2,51;;;;
20,0;Miami;Sony Ericsson Open;2019-03-23;Masters 1000;Outdoor;Hard;2nd Round;3,0;Wawrinka S.;Krajinovic F.;Krajinovic F.;Wawrinka S.;103,0;37,0;5,0;7,0;6,0;2,0;7,0;6,0;;;;;2,0;1,0;Completed;;;;;;;;;2,25;1,57;;;;;2,27;1,71;576,0;1175,0;;;;;;;2,38;1,71;2,27;1,64;;;;
20,0;Miami;Sony Ericsson Open;2019-03-23;Masters 1000;Outdoor;Hard;2nd Round;3,0;Khachanov K.;Thompson J.;Thompson J.;Khachanov K.;77,0;12,0;6,0;2,0;6,0;3,0;;;;;;;2,0;0,0;Completed;;;;;;;;;4,33;1,2;;;;;4,6;1,24;708,0;2845,0;;;;;;;4,75;1,25;4,35;1,22;;;;
20,0;Miami;Sony Ericsson Open;2019-03-24;Masters 1000;Outdoor;Hard;3rd Round;3,0;Djokovic N.;Delbonis F.;Djokovic N.;Delbonis F.;1,0;83,0;7,0;5,0;4,0;6,0;6,0;1,0;;;;;2,0;1,0;Completed;;;;;;;;;1,04;13,0;;;;;1,03;19,02;10990,0;676,0;;;;;;;1,04;19,5;1,03;13,64;;;;
20,0;Miami;Sony Ericsson Open;2019-03-24;Masters 1000;Outdoor;Hard;3rd Round;3,0;Hurkacz H.;Auger-Aliassime F.;Auger-Aliassime F.;Hurkacz H.;57,0;54,0;7,0;6,0;6,0;4,0;;;;;;;2,0;0,0;Completed;;;;;;;;;2,1;1,72;;;;;2,17;1,79;876,0;904,0;;;;;;;2,25;1,8;2,11;1,74;;;;
20,0;Miami;Sony Ericsson Open;2019-03-24;Masters 1000;Outdoor;Hard;3rd Round;3,0;Basilashvili N.;Haase R.;Basilashvili N.;Haase R.;19,0;65,0;7,0;6,0;6,0;3,0;;;;;;;2,0;0,0;Completed;;;;;;;;;1,44;2,75;;;;;1,55;2,67;1865,0;805,0;;;;;;;1,56;2,75;1,5;2,6;;;;
20,0;Miami;Sony Ericsson Open;2019-03-24;Masters 1000;Outdoor;Hard;2nd Round;3,0;Zverev A.;Ferrer D.;Ferrer D.;Zverev A.;155,0;3,0;2,0;6,0;7,0;5,0;6,0;3,0;;;;;2,0;1,0;Completed;;;;;;;;;4,0;1,22;;;;;4,32;1,26;355,0;6630,0;;;;;;;4,35;1,28;4,05;1,24;;;;
20,0;Miami;Sony Ericsson Open;2019-03-24;Masters 1000;Outdoor;Hard;3rd Round;3,0;Fognini F.;Bautista Agut R.;Bautista Agut R.;Fognini F.;25,0;17,0;6,0;4,0;6,0;4,0;;;;;;;2,0;0,0;Completed;;;;;;;;;1,44;2,75;;;;;1,4;3,26;1510,0;1885,0;;;;;;;1,5;3,3;1,41;2,93;;;;
20,0;Miami;Sony Ericsson Open;2019-03-24;Masters 1000;Outdoor;Hard;3rd Round;3,0;Isner J.;Ramos-Vinolas A.;Isner J.;Ramos-Vinolas A.;9,0;86,0;7,0;5,0;7,0;6,0;;;;;;;2,0;0,0;Completed;;;;;;;;;1,2;4,5;;;;;1,21;5,12;3485,0;660,0;;;;;;;1,24;5,15;1,21;4,52;;;;
20,0;Miami;Sony Ericsson Open;2019-03-24;Masters 1000;Outdoor;Hard;3rd Round;3,0;Raonic M.;Edmund K.;Edmund K.;Raonic M.;22,0;14,0;6,0;4,0;6,0;4,0;;;;;;;2,0;0,0;Completed;;;;;;;;;2,37;1,57;;;;;2,49;1,62;1600,0;2275,0;;;;;;;2,54;1,69;2,31;1,62;;;;
20,0;Miami;Sony Ericsson Open;2019-03-25;Masters 1000;Outdoor;Hard;3rd Round;3,0;Medvedev D.;Opelka R.;Medvedev D.;Opelka R.;15,0;58,0;7,0;6,0;6,0;7,0;7,0;6,0;;;;;2,0;1,0;Completed;;;;;;;;;1,28;3,75;;;;;1,32;3,82;2230,0;858,0;;;;;;;1,33;4,0;1,28;3,69;;;;
20,0;Miami;Sony Ericsson Open;2019-03-25;Masters 1000;Outdoor;Hard;3rd Round;3,0;Federer R.;Krajinovic F.;Federer R.;Krajinovic F.;5,0;103,0;7,0;5,0;6,0;3,0;;;;;;;2,0;0,0;Completed;;;;;;;;;1,16;5,0;;;;;1,21;5,26;4600,0;576,0;;;;;;;1,22;5,26;1,19;4,77;;;;
20,0;Miami;Sony Ericsson Open;2019-03-25;Masters 1000;Outdoor;Hard;3rd Round;3,0;Shapovalov D.;Rublev A.;Shapovalov D.;Rublev A.;23,0;99,0;6,0;3,0;7,0;6,0;;;;;;;2,0;0,0;Completed;;;;;;;;;1,66;2,2;;;;;1,69;2,32;1550,0;603,0;;;;;;;1,74;2,32;1,67;2,22;;;;
