ATP;Location;Tournament;Date;Series;Court;Surface;Round;Best of;Winner;Loser;WRank;LRank;W1;L1;W2;L2;W3;L3;W4;L4;W5;L5;Wsets;Lsets;Comment;CBW;CBL;GBW;GBL;IWW;IWL;SBW;SBL;B365W;B365L;B&WW;B&WL;EXW;EXL;PSW;PSL;WPts;LPts;UBW;UBL;LBW;LBL;SJW;SJL;MaxW;MaxL;AvgW;AvgL
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
24,0;Monte Carlo;Monte Carlo Masters;16/04/01;Masters;Outdoor;Clay;1st Round;3,0;Arazi H.;Puerta M.;53,0;54,0;1,0;0,0;;;;;;;;;0,0;0,0;Retired;1,9;1,8;1,7;1,85;1,75;1,75;;;;;;;;;;;;;;;;;;;;;;
24,0;Monte Carlo;Monte Carlo Masters;16/04/01;Masters;Outdoor;Clay;1st Round;3,0;Bjorkman J.;Ferreira W.;39,0;19,0;7,0;5,0;3,0;6,0;6,0;2,0;;;;;2,0;1,0;Completed;2,1;1,65;1,95;1,65;1,9;1,6;2,1;1,667;;;;;;;;;;;;;;;;;;;;
24,0;Monte Carlo;Monte Carlo Masters;16/04/01;Masters;Outdoor;Clay;1st Round;3,0;Blanco G.;Lapentti N.;77,0;37,0;7,0;5,0;3,0;2,0;;;;;;;1,0;0,0;Retired;2,25;1,57;;;;;;;;;;;;;;;;;;;;;;;;;;
