ATP;Location;Tournament;Date;Series;Court;Surface;Round;Best of;Winner;Loser;WRank;LRank;W1;L1;W2;L2;W3;L3;W4;L4;W5;L5;Wsets;Lsets;Comment;CBW;CBL;GBW;GBL;IWW;IWL;SBW;SBL;B365W;B365L;Unnamed: 34;Unnamed: 35;EXW;EXL;PSW;PSL;Unnamed: 36;Unnamed: 37;WPts;LPts;UBW;UBL;LBW;LBL
29,0;Hamburg;Hamburg TMS;09/05/05;Masters;Outdoor;Clay;1st Round;3,0;Rochus C.;Ventura S.;68,0;72,0;;;6,0;3,0;6,0;2,0;;;;;;;2;2,2;1,61;;;;;;;0,0;Completed;;;2,0;1,77;2,0;1,6;2,21;1,709;;;;;;
29,0;Hamburg;Hamburg TMS;09/05/05;Masters;Outdoor;Clay;1st Round;3,0;Gasquet R.;Karlovic I.;56,0;77,0;;;6,0;1,0;1,0;0,0;;;;;;;1;1,08;7,0;;;1,1;6,25;;;0,0;Retired;;;1,08;7,25;1,1;5,0;1,091;9,0;;;;;;
29,0;Hamburg;Hamburg TMS;09/05/05;Masters;Outdoor;Clay;1st Round;3,0;Ljubicic I.;Horna L.;13,0;58,0;;;6,0;3,0;6,0;3,0;;;;;;;2;1,39;2,75;;;1,48;2,54;;;0,0;Completed;;;1,45;2,7;1,4;2,5;1,439;2,98;;;;;;
29,0;Hamburg;Hamburg TMS;09/05/05;Masters;Outdoor;Clay;1st Round;3,0;Kuerten G.;Pavel A.;110,0;36,0;;;6,0;2,0;6,0;1,0;;;;;;;2;2,2;1,61;;;2,3;1,6;;;0,0;Completed;;;2,35;1,57;2,1;1,55;2,53;1,578;;;;;;
29,0;Hamburg;Hamburg TMS;09/05/05;Masters;Outdoor;Clay;1st Round;3,0;Stepanek R.;Saulnier C.;15,0;49,0;;;7,0;6,0;6,0;2,0;;;;;;;2;1,19;4,33;;;1,2;4,25;;;0,0;Completed;;;1,18;4,65;1,2;3,6;1,138;6,5;;;;;;
29,0;Hamburg;Hamburg TMS;09/05/05;Masters;Outdoor;Clay;1st Round;3,0;Federer R.;Verdasco F.;1,0;48,0;;;6,0;4,0;6,0;3,0;;;;;;;2;1,12;5,5;;;1,18;4,45;;;0,0;Completed;;;1,16;5,0;1,15;4,0;1,16;5,75;;;;;;
29,0;Hamburg;Hamburg TMS;09/05/05;Masters;Outdoor;Clay;1st Round;3,0;Massu N.;Roddick A.;25,0;3,0;;;7,0;6,0;4,0;6,0;7,0;5,0;;;;;2;3,0;1,36;;;2,9;1,38;;;1,0;Completed;;;3,1;1,35;2,5;1,4;3,55;1,333;;;;;;
29,0;Hamburg;Hamburg TMS;09/05/05;Masters;Outdoor;Clay;1st Round;3,0;Robredo T.;Waske A.;16,0;139,0;;;4,0;6,0;7,0;5,0;6,0;3,0;;;;;2;1,12;5,5;;;1,14;5,19;;;1,0;Completed;;;1,16;5,0;1,15;4,0;1,154;5,9;;;;;;
29,0;Hamburg;Hamburg TMS;09/05/05;Masters;Outdoor;Clay;1st Round;3,0;Ferrero J.C.;Melzer J.;39,0;35,0;;;6,0;3,0;7,0;5,0;;;;;;;2;1,12;5,5;;;1,14;5,19;;;0,0;Completed;;;1,14;5,4;1,1;5,0;1,108;7,95;;;;;;
29,0;Hamburg;Hamburg TMS;09/05/05;Masters;Outdoor;Clay;1st Round;3,0;Henman T.;Burgsmuller L.;9,0;91,0;;;6,0;3,0;6,0;4,0;;;;;;;2;1,1;6,5;;;1,13;5,5;;;0,0;Completed;;;1,15;5,2;1,1;5,0;1,148;6,1;;;;;;
29,0;Hamburg;Hamburg TMS;10/05/05;Masters;Outdoor;Clay;1st Round;3,0;Berdych T.;Ferrer D.;46,0;17,0;;;6,0;2,0;2,0;6,0;6,0;3,0;;;;;2;5,0;1,14;;;3,89;1,23;;;1,0;Completed;;;4,1;1,22;3,6;1,2;5,0;1,2;;;;;;
29,0;Hamburg;Hamburg TMS;10/05/05;Masters;Outdoor;Clay;1st Round;3,0;Puerta M.;Rochus O.;44,0;38,0;;;4,0;6,0;6,0;1,0;6,0;3,0;;;;;2;;;;;1,39;2,83;;;1,0;Completed;;;1,4;2,85;1,4;2,5;1,398;3,16;;;;;;
29,0;Hamburg;Hamburg TMS;10/05/05;Masters;Outdoor;Clay;1st Round;3,0;Monaco J.;Andreev I.;62,0;34,0;;;6,0;2,0;6,0;7,0;6,0;1,0;;;;;2;;;;;2,1;1,7;;;1,0;Completed;;;2,15;1,67;2,1;1,55;2,19;1,719;;;;;;
29,0;Hamburg;Hamburg TMS;10/05/05;Masters;Outdoor;Clay;1st Round;3,0;Soderling R.;Nalbandian D.;37,0;11,0;;;7,0;6,0;7,0;5,0;;;;;;;2;7,0;1,08;;;6,25;1,1;;;0,0;Completed;;;7,25;1,08;5,0;1,1;9,29;1,089;;;;;;
29,0;Hamburg;Hamburg TMS;10/05/05;Masters;Outdoor;Clay;1st Round;3,0;Gonzalez F.;Mathieu P.;23,0;66,0;;;6,0;4,0;6,0;4,0;;;;;;;2;1,25;3,75;;;1,3;3,35;;;0,0;Completed;;;1,28;3,55;1,3;2,9;1,275;4,08;;;;;;
29,0;Hamburg;Hamburg TMS;10/05/05;Masters;Outdoor;Clay;1st Round;3,0;Gaudio G.;Sanchez D.;6,0;135,0;;;6,0;2,0;6,0;2,0;;;;;;;2;1,12;5,5;;;1,17;4,67;;;0,0;Completed;;;1,16;5,0;1,2;3,6;1,206;4,95;;;;;;
29,0;Hamburg;Hamburg TMS;10/05/05;Masters;Outdoor;Clay;1st Round;3,0;Hrbaty D.;Haas T.;18,0;22,0;;;6,0;4,0;7,0;5,0;;;;;;;2;2,1;1,66;;;1,95;1,8;;;0,0;Completed;;;2,0;1,77;1,9;1,7;2,31;1,662;;;;;;
29,0;Hamburg;Hamburg TMS;10/05/05;Masters;Outdoor;Clay;1st Round;3,0;Costa A.;Mirnyi M.;64,0;42,0;;;7,0;6,0;7,0;5,0;;;;;;;2;1,61;2,2;;;1,7;2,1;;;0,0;Completed;;;1,65;2,2;1,6;2,0;1,676;2,28;;;;;;
29,0;Hamburg;Hamburg TMS;10/05/05;Masters;Outdoor;Clay;1st Round;3,0;Volandri F.;Almagro N.;31,0;80,0;;;6,0;3,0;6,0;2,0;;;;;;;2;1,66;2,1;;;1,65;2,15;;;0,0;Completed;;;1,7;2,1;1,6;2,0;1,709;2,21;;;;;;
29,0;Hamburg;Hamburg TMS;10/05/05;Masters;Outdoor;Clay;1st Round;3,0;Davydenko N.;Llodra M.;20,0;51,0;;;6,0;1,0;6,0;1,0;;;;;;;2;1,16;4,5;;;1,14;5,19;;;0,0;Completed;;;1,16;5,0;1,15;4,0;1,174;5,35;;;;;;
29,0;Hamburg;Hamburg TMS;10/05/05;Masters;Outdoor;Clay;1st Round;3,0;Coria G.;Spadea V.;8,0;43,0;;;6,0;0,0;6,0;2,0;;;;;;;2;1,05;8,5;;;1,06;7,79;;;0,0;Completed;;;1,06;8,5;1,05;6,0;1,089;9,25;;;;;;
29,0;Hamburg;Hamburg TMS;10/05/05;Masters;Outdoor;Clay;1st Round;3,0;Lopez F.;Agassi A.;26,0;7,0;;;6,0;2,0;7,0;6,0;;;;;;;2;4,33;1,19;;;3,75;1,25;;;0,0;Completed;;;4,1;1,22;3,2;1,25;4,65;1,23;;;;;;
29,0;Hamburg;Hamburg TMS;10/05/05;Masters;Outdoor;Clay;1st Round;3,0;Seppi A.;Schuettler R.;113,0;63,0;;;7,0;5,0;6,0;7,0;6,0;4,0;;;;;2;1,44;2,62;;;1,48;2,53;;;1,0;Completed;;;1,42;2,8;1,5;2,2;1,417;3,05;;;;;;
29,0;Hamburg;Hamburg TMS;10/05/05;Masters;Outdoor;Clay;1st Round;3,0;Canas G.;Santoro F.;10,0;50,0;;;6,0;2,0;6,0;1,0;;;;;;;2;1,16;4,5;;;1,17;4,67;;;0,0;Completed;;;1,18;4,65;1,2;3,6;1,238;4,55;;;;;;
29,0;Hamburg;Hamburg TMS;10/05/05;Masters;Outdoor;Clay;1st Round;3,0;Novak J.;Srichaphan P.;28,0;33,0;;;6,0;2,0;6,0;3,0;;;;;;;2;1,19;4,33;;;1,2;4,25;;;0,0;Completed;;;1,2;4,4;1,25;3,2;1,241;4,5;;;;;;
29,0;Hamburg;Hamburg TMS;10/05/05;Masters;Outdoor;Clay;1st Round;3,0;Safin M.;Martin A.;4,0;53,0;;;6,0;1,0;6,0;0,0;;;;;;;2;1,39;2,75;;;1,55;2,35;;;0,0;Completed;;;1,45;2,7;1,45;2,35;1,495;2,79;;;;;;
29,0;Hamburg;Hamburg TMS;11/05/05;Masters;Outdoor;Clay;2nd Round;3,0;Robredo T.;Kuerten G.;16,0;110,0;;;6,0;3,0;6,0;0,0;;;;;;;2;1,72;2,0;;;1,95;1,8;;;0,0;Completed;;;1,88;1,88;1,8;1,8;2,05;1,8;;;;;;
29,0;Hamburg;Hamburg TMS;11/05/05;Masters;Outdoor;Clay;2nd Round;3,0;Henman T.;Rusedski G.;9,0;45,0;;;7,0;6,0;6,0;4,0;;;;;;;2;1,11;6,0;;;1,1;6,25;;;0,0;Completed;;;1,11;6,25;1,1;5,0;1,095;8,75;;;;;;
29,0;Hamburg;Hamburg TMS;11/05/05;Masters;Outdoor;Clay;2nd Round;3,0;Chela J.I.;Soderling R.;40,0;37,0;;;6,0;1,0;6,0;4,0;;;;;;;2;1,57;2,25;;;1,7;2,1;;;0,0;Completed;;;1,65;2,2;1,5;2,2;1,714;2,2;;;;;;
29,0;Hamburg;Hamburg TMS;11/05/05;Masters;Outdoor;Clay;2nd Round;3,0;Davydenko N.;Puerta M.;20,0;44,0;;;7,0;5,0;6,0;3,0;;;;;;;2;1,83;1,83;;;2,2;1,63;;;0,0;Completed;;;2,2;1,65;1,8;1,8;2,17;1,73;;;;;;
29,0;Hamburg;Hamburg TMS;11/05/05;Masters;Outdoor;Clay;2nd Round;3,0;Novak J.;Monaco J.;28,0;62,0;;;6,0;3,0;4,0;6,0;7,0;6,0;;;;;2;1,61;2,2;;;1,67;2,12;;;1,0;Completed;;;1,83;1,93;1,7;1,9;1,917;1,901;;;;;;
29,0;Hamburg;Hamburg TMS;11/05/05;Masters;Outdoor;Clay;2nd Round;3,0;Rochus C.;Ljubicic I.;68,0;13,0;;;6,0;4,0;6,0;3,0;;;;;;;2;3,75;1,25;;;3,35;1,3;;;0,0;Completed;;;4,1;1,22;3,2;1,25;4,1;1,274;;;;;;
29,0;Hamburg;Hamburg TMS;11/05/05;Masters;Outdoor;Clay;2nd Round;3,0;Ancic M.;Gonzalez F.;21,0;23,0;;;6,0;3,0;7,0;6,0;;;;;;;2;3,39;1,3;;;2,92;1,37;;;0,0;Completed;;;3,1;1,35;2,5;1,4;3,64;1,324;;;;;;
29,0;Hamburg;Hamburg TMS;11/05/05;Masters;Outdoor;Clay;2nd Round;3,0;Federer R.;Berdych T.;1,0;46,0;;;6,0;2,0;6,0;1,0;;;;;;;2;1,05;8,5;;;1,1;6,75;;;0,0;Completed;;;1,06;8,5;1,05;6,0;1,063;12,75;;;;;;
29,0;Hamburg;Hamburg TMS;11/05/05;Masters;Outdoor;Clay;2nd Round;3,0;Coria G.;Youzhny M.;8,0;24,0;;;6,0;2,0;6,0;3,0;;;;;;;2;1,07;7,5;;;1,1;6,25;;;0,0;Completed;;;1,06;8,5;1,05;6,0;1,062;13,25;;;;;;
29,0;Hamburg;Hamburg TMS;11/05/05;Masters;Outdoor;Clay;2nd Round;3,0;Gasquet R.;Massu N.;56,0;25,0;;;2,0;6,0;6,0;2,0;6,0;2,0;;;;;2;1,36;3,0;;;1,45;2,6;;;1,0;Completed;;;1,4;2,85;1,5;2,2;1,391;3,21;;;;;;
29,0;Hamburg;Hamburg TMS;11/05/05;Masters;Outdoor;Clay;2nd Round;3,0;Gaudio G.;Costa A.;6,0;64,0;;;7,0;5,0;6,0;0,0;;;;;;;2;1,22;4,0;;;1,2;4,25;;;0,0;Completed;;;1,25;3,85;1,25;3,2;1,222;4,75;;;;;;
29,0;Hamburg;Hamburg TMS;11/05/05;Masters;Outdoor;Clay;2nd Round;3,0;Hrbaty D.;Stepanek R.;18,0;15,0;;;7,0;5,0;7,0;6,0;;;;;;;2;1,83;1,83;;;1,9;1,85;;;0,0;Completed;;;1,88;1,88;1,85;1,75;1,82;2,02;;;;;;
29,0;Hamburg;Hamburg TMS;11/05/05;Masters;Outdoor;Clay;2nd Round;3,0;Seppi A.;Canas G.;113,0;10,0;;;7,0;6,0;6,0;2,0;;;;;;;2;4,5;1,16;;;4,25;1,2;;;0,0;Completed;;;4,65;1,18;3,6;1,2;6,45;1,14;;;;;;
29,0;Hamburg;Hamburg TMS;11/05/05;Masters;Outdoor;Clay;2nd Round;3,0;Volandri F.;Lopez F.;31,0;26,0;;;6,0;4,0;2,0;6,0;6,0;2,0;;;;;2;1,53;2,37;;;1,53;2,4;;;1,0;Completed;;;1,57;2,35;1,6;2,0;1,538;2,66;;;;;;
29,0;Hamburg;Hamburg TMS;11/05/05;Masters;Outdoor;Clay;2nd Round;3,0;Ferrero J.C.;Safin M.;39,0;4,0;;;4,0;6,0;6,0;4,0;6,0;2,0;;;;;2;2,0;1,72;;;2,0;1,75;;;1,0;Completed;;;1,93;1,83;1,85;1,75;2,14;1,746;;;;;;
29,0;Hamburg;Hamburg TMS;11/05/05;Masters;Outdoor;Clay;2nd Round;3,0;Grosjean S.;Kiefer N.;27,0;29,0;;;2,0;6,0;6,0;3,0;6,0;4,0;;;;;2;1,44;2,62;;;1,55;2,35;;;1,0;Completed;;;1,5;2,55;1,45;2,35;1,617;2,42;;;;;;
29,0;Hamburg;Hamburg TMS;12/05/05;Masters;Outdoor;Clay;3rd Round;3,0;Gasquet R.;Hrbaty D.;56,0;18,0;;;6,0;1,0;6,0;2,0;;;;;;;2;1,44;2,62;;;1,5;2,45;;;0,0;Completed;;;1,48;2,6;1,45;2,35;1,556;2,6;;;;;;
29,0;Hamburg;Hamburg TMS;12/05/05;Masters;Outdoor;Clay;3rd Round;3,0;Chela J.I.;Henman T.;40,0;9,0;;;3,0;6,0;6,0;4,0;6,0;2,0;;;;;2;2,25;1,57;;;2,28;1,58;;;1,0;Completed;;;2,45;1,53;2,0;1,6;2,7;1,526;;;;;;
29,0;Hamburg;Hamburg TMS;12/05/05;Masters;Outdoor;Clay;3rd Round;3,0;Coria G.;Ancic M.;8,0;21,0;;;6,0;4,0;6,0;3,0;;;;;;;2;1,08;7,0;;;1,1;6,25;;;0,0;Completed;;;1,08;7,25;1,1;5,0;1,108;7,95;;;;;;
29,0;Hamburg;Hamburg TMS;12/05/05;Masters;Outdoor;Clay;3rd Round;3,0;Davydenko N.;Ferrero J.C.;20,0;39,0;;;3,0;6,0;6,0;2,0;6,0;1,0;;;;;2;4,0;1,22;;;3,35;1,3;;;1,0;Completed;;;4,1;1,22;2,9;1,3;3,95;1,29;;;;;;
29,0;Hamburg;Hamburg TMS;12/05/05;Masters;Outdoor;Clay;3rd Round;3,0;Seppi A.;Novak J.;113,0;28,0;;;6,0;3,0;6,0;4,0;;;;;;;2;2,62;1,44;;;2,45;1,5;;;0,0;Completed;;;2,45;1,53;2,35;1,45;1,794;2,06;;;;;;
29,0;Hamburg;Hamburg TMS;12/05/05;Masters;Outdoor;Clay;3rd Round;3,0;Federer R.;Robredo T.;1,0;16,0;;;6,0;2,0;6,0;3,0;;;;;;;2;1,06;8,0;;;1,1;6,75;;;0,0;Completed;;;1,07;8,0;1,1;5,0;1,08;10,25;;;;;;
29,0;Hamburg;Hamburg TMS;12/05/05;Masters;Outdoor;Clay;3rd Round;3,0;Volandri F.;Grosjean S.;31,0;27,0;;;6,0;3,0;6,0;4,0;;;;;;;2;1,61;2,2;;;1,65;2,15;;;0,0;Completed;;;1,57;2,35;1,55;2,1;1,935;1,885;;;;;;
29,0;Hamburg;Hamburg TMS;12/05/05;Masters;Outdoor;Clay;3rd Round;3,0;Rochus C.;Gaudio G.;68,0;6,0;;;2,0;6,0;7,0;5,0;6,0;3,0;;;;;2;7,5;1,07;;;6,75;1,1;;;1,0;Completed;;;7,25;1,08;5,0;1,1;;;;;;;;
29,0;Hamburg;Hamburg TMS;13/05/05;Masters;Outdoor;Clay;Quarterfinals;3,0;Davydenko N.;Volandri F.;20,0;31,0;;;7,0;6,0;6,0;4,0;;;;;;;2;1,66;2,1;;;1,8;1,95;;;0,0;Completed;;;1,83;1,93;1,6;2,0;1,752;2,23;;;;;;
29,0;Hamburg;Hamburg TMS;13/05/05;Masters;Outdoor;Clay;Quarterfinals;3,0;Federer R.;Coria G.;1,0;8,0;;;6,0;4,0;7,0;6,0;;;;;;;2;1,36;3,0;;;1,45;2,6;;;0,0;Completed;;;1,42;2,85;1,5;2,2;1,429;3,13;;;;;;
29,0;Hamburg;Hamburg TMS;13/05/05;Masters;Outdoor;Clay;Quarterfinals;3,0;Rochus C.;Chela J.I.;68,0;40,0;;;3,0;6,0;6,0;0,0;6,0;3,0;;;;;2;2,5;1,5;;;2,6;1,45;;;1,0;Completed;;;2,65;1,45;2,35;1,45;2,68;1,552;;;;;;
29,0;Hamburg;Hamburg TMS;13/05/05;Masters;Outdoor;Clay;Quarterfinals;3,0;Gasquet R.;Seppi A.;56,0;113,0;;;6,0;1,0;6,0;2,0;;;;;;;2;1,16;4,5;;;1,2;4,25;;;0,0;Completed;;;1,17;4,85;1,2;3,6;1,215;5,25;;;;;;
29,0;Hamburg;Hamburg TMS;14/05/05;Masters;Outdoor;Clay;Semifinals;3,0;Federer R.;Davydenko N.;1,0;20,0;;;6,0;3,0;6,0;4,0;;;;;;;2;1,05;8,5;;;1,07;7,19;;;0,0;Completed;;;1,05;9,0;1,05;6,0;;;;;;;;
29,0;Hamburg;Hamburg TMS;14/05/05;Masters;Outdoor;Clay;Semifinals;3,0;Gasquet R.;Rochus C.;56,0;68,0;;;6,0;1,0;6,0;1,0;;;;;;;2;1,11;6,0;;;1,15;5,2;;;0,0;Completed;;;1,14;5,4;1,15;4,0;1,138;6,65;;;;;;
29,0;Hamburg;Hamburg TMS;15/05/05;Masters;Outdoor;Clay;The Final;5,0;Federer R.;Gasquet R.;1,0;56,0;;;6,0;3,0;7,0;5,0;7,0;6,0;;;;;3;1,25;4,0;;;1,3;3,66;;;0,0;Completed;;;1,22;4,25;1,25;3,2;;;;;;;;
29,0;Hamburg;Hamburg TMS;15/05/06;Masters;Outdoor;Clay;1st Round;3,0;Blake J.;Moya C.;7,0;31,0;6,0;3,0;3,0;6,0;7,0;5,0;;;;;2,0;1,0;Completed;3,2;1,35;;;;;;;3,25;1.33;;;3,1;1,35;3,1;1,435;;;1865,0;925,0;3,0;1,36;;
29,0;Hamburg;Hamburg TMS;15/05/06;Masters;Outdoor;Clay;1st Round;3,0;Nieminen J.;Sanguinetti D.;17,0;64,0;5,0;7,0;6,0;1,0;6,0;4,0;;;;;2,0;1,0;Completed;1,18;4,85;;;;;;;1,16;4.5;;;1,15;5,2;1,181;6,01;;;1450,0;620,0;1,15;5,0;;
29,0;Hamburg;Hamburg TMS;15/05/06;Masters;Outdoor;Clay;1st Round;3,0;Robredo T.;Novak J.;12,0;128,0;6,0;3,0;6,0;2,0;;;;;;;2,0;0,0;Completed;;;;;;;;;;;;;;;1,1;9,0;;;1560,0;341,0;;;;
29,0;Hamburg;Hamburg TMS;15/05/06;Masters;Outdoor;Clay;1st Round;3,0;Serra F.;Berdych T.;44,0;18,0;6,0;4,0;0,0;6,0;7,0;5,0;;;;;2,0;1,0;Completed;2,45;1,55;;;;;;;2,37;1.53;;;2,3;1,6;2,47;1,637;;;802,0;1410,0;2,22;1,62;;
29,0;Hamburg;Hamburg TMS;15/05/06;Masters;Outdoor;Clay;1st Round;3,0;Ferrer D.;Lopez F.;20,0;45,0;6,0;4,0;6,0;2,0;;;;;;;2,0;0,0;Completed;1,35;3,2;;;;;;;;;;;1,3;3,35;1,429;3,13;;;1385,0;800,0;1,29;3,4;;
29,0;Hamburg;Hamburg TMS;15/05/06;Masters;Outdoor;Clay;1st Round;3,0;Rochus C.;Srichaphan P.;69,0;35,0;7,0;5,0;6,0;1,0;;;;;;;2,0;0,0;Completed;1,28;3,65;;;;;;;1,25;3.75;;;1,25;3,74;1,313;3,9;;;595,0;880,0;1,25;3,75;;
29,0;Hamburg;Hamburg TMS;15/05/06;Masters;Outdoor;Clay;1st Round;3,0;Garcia-Lopez G.;Youzhny M.;105,0;37,0;6,0;0,0;6,0;4,0;;;;;;;2,0;0,0;Completed;2,2;1,67;;;;;;;1,9;1.8;;;2,1;1,7;2,26;1,735;;;404,0;865,0;2,08;1,7;;
29,0;Hamburg;Hamburg TMS;15/05/06;Masters;Outdoor;Clay;1st Round;3,0;Djokovic N.;Coria G.;71,0;21,0;6,0;3,0;3,0;6,0;6,0;3,0;;;;;2,0;1,0;Completed;1,65;2,25;;;;;;;1,72;2.0;;;1,67;2,12;1,741;2,25;;;577,0;1345,0;1,7;2,1;;
29,0;Hamburg;Hamburg TMS;15/05/06;Masters;Outdoor;Clay;1st Round;3,0;Ferrero J.C.;Rochus O.;28,0;27,0;7,0;6,0;5,0;7,0;6,0;3,0;;;;;2,0;1,0;Completed;1,81;2,0;;;;;;;1,61;2.2;;;1,75;2,05;1,952;1,952;;;1110,0;1150,0;1,77;2,0;;
29,0;Hamburg;Hamburg TMS;15/05/06;Masters;Outdoor;Clay;1st Round;3,0;Ancic M.;Waske A.;13,0;92,0;6,0;2,0;7,0;5,0;;;;;;;2,0;0,0;Completed;1,4;2,95;;;;;;;1,36;3.0;;;1,35;3,01;1,442;3,06;;;1505,0;435,0;1,36;3,0;;
29,0;Hamburg;Hamburg TMS;15/05/06;Masters;Outdoor;Clay;1st Round;3,0;Saretta F.;Safin M.;101,0;51,0;5,0;7,0;6,0;0,0;6,0;4,0;;;;;2,0;1,0;Completed;4,0;1,25;;;;;;;4,0;1.22;;;4,25;1,2;4,66;1,246;;;408,0;740,0;4,0;1,23;;
29,0;Hamburg;Hamburg TMS;15/05/06;Masters;Outdoor;Clay;1st Round;3,0;Vliegen K.;Gasquet R.;41,0;43,0;6,0;4,0;6,0;2,0;;;;;;;2,0;0,0;Completed;1,85;1,95;;;;;;;2,0;1.72;;;1,99;1,76;1,909;2,0;;;837,0;825,0;1,92;1,83;;
29,0;Hamburg;Hamburg TMS;15/05/06;Masters;Outdoor;Clay;1st Round;3,0;Mathieu P.H.;Johansson T.;38,0;14,0;6,0;3,0;6,0;4,0;;;;;;;2,0;0,0;Completed;1,3;3,5;;;;;;;1,33;3.25;;;1,28;3,46;1,31;3,93;;;860,0;1490,0;1,3;3,45;;
29,0;Hamburg;Hamburg TMS;15/05/06;Masters;Outdoor;Clay;1st Round;3,0;Verdasco F.;Chela J.I.;34,0;39,0;1,0;6,0;6,0;4,0;6,0;2,0;;;;;2,0;1,0;Completed;1,95;1,85;;;;;;;1,9;1.8;;;1,87;1,87;2,07;1,855;;;895,0;855,0;1,95;1,82;;
29,0;Hamburg;Hamburg TMS;15/05/06;Masters;Outdoor;Clay;1st Round;3,0;Stepanek R.;Baghdatis M.;16,0;19,0;6,0;3,0;3,0;1,0;;;;;;;1,0;0,0;Retired;1,65;2,25;;;;;;;1,66;2.1;;;1,7;2,1;1,8;2,15;;;1460,0;1404,0;1,65;2,2;;
29,0;Hamburg;Hamburg TMS;15/05/06;Masters;Outdoor;Clay;1st Round;3,0;Ljubicic I.;Kohlschreiber P.;5,0;82,0;6,0;7,0;6,0;3,0;6,0;3,0;;;;;2,0;1,0;Completed;1,3;3,5;;;;;;;1,25;3.75;;;1,3;3,35;1,293;4,11;;;2635,0;494,0;1,3;3,3;;
29,0;Hamburg;Hamburg TMS;15/05/06;Masters;Outdoor;Clay;1st Round;3,0;Phau B.;Santoro F.;65,0;47,0;3,0;6,0;6,0;1,0;6,0;4,0;;;;;2,0;1,0;Completed;2,65;1,48;;;;;;;2,75;1.39;;;2,6;1,45;2,93;1,469;;;608,0;792,0;2,65;1,45;;
29,0;Hamburg;Hamburg TMS;16/05/06;Masters;Outdoor;Clay;1st Round;3,0;Hrbaty D.;Mayer F.;25,0;76,0;6,0;4,0;6,0;2,0;;;;;;;2,0;0,0;Completed;1,4;2,95;;;;;;;1,36;3.0;;;1,37;2,92;1,446;3,04;;;1230,0;548,0;1,32;3,25;;
29,0;Hamburg;Hamburg TMS;16/05/06;Masters;Outdoor;Clay;1st Round;3,0;Murray A.;Monfils G.;46,0;29,0;6,0;4,0;6,0;1,0;;;;;;;2,0;0,0;Completed;3,1;1,37;;;;;;;3,0;1.36;;;2,75;1,4;2,94;1,467;;;797,0;1110,0;3,0;1,36;;
29,0;Hamburg;Hamburg TMS;16/05/06;Masters;Outdoor;Clay;1st Round;3,0;Mirnyi M.;Horna L.;59,0;49,0;7,0;6,0;7,0;5,0;;;;;;;2,0;0,0;Completed;2,85;1,42;;;;;;;3,0;1.36;;;2,6;1,45;3,18;1,42;;;665,0;752,0;2,75;1,42;;
29,0;Hamburg;Hamburg TMS;16/05/06;Masters;Outdoor;Clay;1st Round;3,0;Davydenko N.;Massu N.;6,0;32,0;6,0;3,0;6,0;4,0;;;;;;;2,0;0,0;Completed;1,65;2,25;;;;;;;1,53;2.37;;;1,65;2,15;1,629;2,49;;;2345,0;920,0;1,65;2,15;;
29,0;Hamburg;Hamburg TMS;16/05/06;Masters;Outdoor;Clay;1st Round;3,0;Monaco J.;Malisse X.;130,0;36,0;6,0;3,0;2,0;0,0;;;;;;;1,0;0,0;Retired;2,25;1,65;;;;;;;2,25;1.57;;;2,35;1,55;2,24;1,746;;;328,0;871,0;2,4;1,55;;
29,0;Hamburg;Hamburg TMS;16/05/06;Masters;Outdoor;Clay;1st Round;3,0;Seppi A.;Wawrinka S.;70,0;56,0;2,0;6,0;7,0;6,0;6,0;1,0;;;;;2,0;1,0;Completed;2,5;1,53;;;;;;;2,25;1.57;;;2,2;1,63;2,5;1,625;;;578,0;683,0;2,4;1,55;;
29,0;Hamburg;Hamburg TMS;16/05/06;Masters;Outdoor;Clay;1st Round;3,0;Gonzalez F.;Tursunov D.;8,0;33,0;6,0;4,0;6,0;3,0;;;;;;;2,0;0,0;Completed;1,08;8,0;;;;;;;1,07;7.5;;;1,1;6,75;1,089;10,25;;;1730,0;910,0;1,08;7,0;;
29,0;Hamburg;Hamburg TMS;16/05/06;Masters;Outdoor;Clay;1st Round;3,0;Kiefer N.;Melzer J.;11,0;60,0;6,0;2,0;3,0;6,0;6,0;3,0;;;;;2,0;1,0;Completed;1,88;1,92;;;;;;;1,8;1.9;;;1,8;1,95;1,833;2,1;;;1560,0;655,0;1,82;1,94;;
29,0;Hamburg;Hamburg TMS;16/05/06;Masters;Outdoor;Clay;1st Round;3,0;Simon G.;Rusedski G.;53,0;40,0;6,0;1,0;6,0;1,0;;;;;;;2,0;0,0;Completed;1,35;3,2;;;;;;;1,39;2.75;;;1,35;3,1;1,348;3,67;;;703,0;845,0;1,36;3,0;;
29,0;Hamburg;Hamburg TMS;16/05/06;Masters;Outdoor;Clay;1st Round;3,0;Schuettler R.;Dlouhy L.;77,0;86,0;4,0;6,0;6,0;3,0;6,0;2,0;;;;;2,0;1,0;Completed;1,6;2,35;;;;;;;1,57;2.25;;;1,58;2,28;1,69;2,35;;;538,0;458,0;1,6;2,25;;
29,0;Hamburg;Hamburg TMS;16/05/06;Masters;Outdoor;Clay;1st Round;3,0;Gaudio G.;Martin A.;9,0;67,0;6,0;2,0;3,0;6,0;6,0;4,0;;;;;2,0;1,0;Completed;1,3;3,5;;;;;;;1,22;4.0;;;1,3;3,35;1,333;3,7;;;1730,0;599,0;1,25;3,75;;
