ATP;Location;Tournament;Date;Series;Court;Surface;Surface_WinRate_Favorite;Surface_WinRate_Not_Favorite;Surface_Matches_Favorite;Surface_Matches_Not_Favorite;Round;Round_Code;Best of;Player_Favorite;Player_Not_Favorite;WinStreak_Favorite;WinStreak_Not_Favorite;Win_Streak_Diff;Rank_Favorite;Rank_Not_Favorite;Rank_Diff_Signed;Rank_Diff_Abs;Favorite_Wins;GrandSlams_Favorite;GrandSlams_Not_Favorite;Winner;Loser;WRank;LRank;W1;L1;W2;L2;W3;L3;W4;L4;W5;L5;Wsets;Lsets;Comment;CBW;CBL;GBW;GBL;IWW;IWL;SBW;SBL;B365W;B365L;B&WW;B&WL;EXW;EXL;PSW;PSL;WPts;LPts;UBW;UBL;LBW;LBL;SJW;SJL;MaxW;MaxL;AvgW;AvgL
51;New York;US Open;2003-09-04;Grand Slam;Outdoor;Hard;0,75;0,6470588235294118;12;17;4th Round;4;5;coria g.;bjorkman j.;3;3;0;5,0;44,0;-39,0;39,0;1;0;0;coria g.;bjorkman j.;5,0;44,0;6,0;2,0;6,0;3,0;4,0;6,0;6,0;2,0;;;3,0;1,0;Completed;1,3;3,45;;;1,25;3,0;1,05;8,0;1,286;3,5;;;;;;;;;;;;;;;;;;
51;New York;US Open;2003-09-04;Grand Slam;Outdoor;Hard;0,7727272727272727;0,7058823529411765;22;17;4th Round;4;5;roddick a.;malisse x.;3;3;0;4,0;67,0;-63,0;63,0;1;0;0;roddick a.;malisse x.;4,0;67,0;6,0;3,0;6,0;4,0;7,0;6,0;;;;;3,0;0,0;Completed;1,09;7,0;;;1,1;4,5;1,063;7,0;1,071;7,5;;;;;;;;;;;;;;;;;;
51;New York;US Open;2003-09-04;Grand Slam;Outdoor;Hard;0,7391304347826086;0,7272727272727273;23;22;4th Round;4;5;ferrero j.c.;martin t.;3;3;0;3,0;93,0;-90,0;90,0;1;1;0;ferrero j.c.;martin t.;3,0;93,0;6,0;2,0;6,0;4,0;3,0;6,0;5,0;7,0;6,0;3,0;3,0;2,0;Completed;1,12;5,75;;;1,3;2,7;1,083;6,5;1,364;3,0;;;;;;;;;;;;;;;;;;
51;New York;US Open;2003-09-04;Grand Slam;Outdoor;Hard;0,75;0,7142857142857143;28;14;4th Round;4;5;federer r.;nalbandian d.;10;3;7;2,0;13,0;-11,0;11,0;0;1;0;nalbandian d.;federer r.;13,0;2,0;3,0;6,0;7,0;6,0;6,0;4,0;6,0;3,0;;;3,0;1,0;Completed;2,9;1,4;;;2,5;1,35;3,0;1,333;3,0;1,364;;;;;;;;;;;;;;;;;;
51;New York;US Open;2003-09-04;Grand Slam;Outdoor;Hard;0,7142857142857143;0,7083333333333334;21;24;4th Round;4;5;moya c.;el aynaoui y.;3;3;0;7,0;21,0;-14,0;14,0;0;0;0;el aynaoui y.;moya c.;21,0;7,0;7,0;6,0;7,0;6,0;4,0;6,0;6,0;4,0;;;3,0;1,0;Completed;2,4;1,55;;;2,1;1,5;2,5;1,5;2,375;1,533;;;;;;;;;;;;;;;;;;
51;New York;US Open;2003-09-04;Grand Slam;Outdoor;Hard;0,72;0,6666666666666666;25;21;4th Round;4;5;schuettler r.;schalken s.;3;3;0;8,0;12,0;-4,0;4,0;0;0;0;schalken s.;schuettler r.;12,0;8,0;6,0;1,0;4,0;6,0;6,0;3,0;6,0;4,0;;;3,0;1,0;Completed;2,6;1,48;;;2,0;1,55;2,25;1,571;2,5;1,5;;;;;;;;;;;;;;;;;;
51;New York;US Open;2003-09-05;Grand Slam;Outdoor;Hard;0,9230769230769231;0,7692307692307693;39;13;Quarterfinals;5;5;agassi a.;coria g.;4;4;0;1,0;5,0;-4,0;4,0;1;3;0;agassi a.;coria g.;1,0;5,0;6,0;4,0;6,0;3,0;7,0;5,0;;;;;3,0;0,0;Completed;1,25;3,75;;;1,25;3,0;1,222;3,75;1,25;3,75;;;;;;;;;;;;;;;;;;
51;New York;US Open;2003-09-05;Grand Slam;Outdoor;Hard;0,75;0,8285714285714286;24;35;Quarterfinals;5;5;ferrero j.c.;hewitt l.;4;4;0;3,0;6,0;-3,0;3,0;1;1;2;ferrero j.c.;hewitt l.;3,0;6,0;4,0;6,0;6,0;3,0;7,0;6,0;6,0;1,0;;;3,0;1,0;Completed;2,65;1,46;;;2,5;1,35;2,75;1,4;2,75;1,4;;;;;;;;;;;;;;;;;;
51;New York;US Open;2003-09-05;Grand Slam;Outdoor;Hard;0,782608695652174;0,6818181818181818;23;22;Quarterfinals;5;5;roddick a.;schalken s.;4;4;0;4,0;12,0;-8,0;8,0;1;0;0;roddick a.;schalken s.;4,0;12,0;6,0;4,0;6,0;2,0;6,0;3,0;;;;;3,0;0,0;Completed;1,07;8,0;;;1,1;4,5;1,063;7,0;1,083;7,0;;;;;;;;;;;;;;;;;;
51;New York;US Open;2003-09-05;Grand Slam;Outdoor;Hard;0,7333333333333333;0,72;15;25;Quarterfinals;5;5;nalbandian d.;el aynaoui y.;4;4;0;13,0;21,0;-8,0;8,0;1;0;0;nalbandian d.;el aynaoui y.;13,0;21,0;7,0;6,0;6,0;2,0;3,0;6,0;7,0;5,0;;;3,0;1,0;Completed;1,52;2,5;;;1,45;2,2;1,444;2,625;1,4;2,75;;;;;;;;;;;;;;;;;;
51;New York;US Open;2003-09-06;Grand Slam;Outdoor;Hard;0,925;0,76;40;25;Semifinals;6;5;agassi a.;ferrero j.c.;5;5;0;1,0;3,0;-2,0;2,0;0;3;1;ferrero j.c.;agassi a.;3,0;1,0;6,0;4,0;6,0;3,0;3,0;6,0;6,0;4,0;;;3,0;1,0;Completed;;;;;;;2,75;1,4;3,5;1,3;;;;;;;;;;;;;;;;;;
51;New York;US Open;2003-09-06;Grand Slam;Outdoor;Hard;0,7916666666666666;0,75;24;16;Semifinals;6;5;roddick a.;nalbandian d.;5;5;0;4,0;13,0;-9,0;9,0;1;0;0;roddick a.;nalbandian d.;4,0;13,0;6,0;7,0;3,0;6,0;7,0;6,0;6,0;1,0;6,0;3,0;3,0;2,0;Completed;;;;;;;1,143;5,0;1,143;5,5;;;;;;;;;;;;;;;;;;
51;New York;US Open;2003-09-07;Grand Slam;Outdoor;Hard;0,7692307692307693;0,8;26;25;The Final;7;5;ferrero j.c.;roddick a.;6;6;0;3,0;4,0;-1,0;1,0;0;1;0;roddick a.;ferrero j.c.;4,0;3,0;6,0;3,0;7,0;6,0;6,0;3,0;;;;;3,0;0,0;Completed;1,47;2,65;;;1,5;2,2;1,4;2,75;1,444;2,75;;;;;;;;;;;;;;;;;;
6;Melbourne;Australian Open;2004-01-19;Grand Slam;Outdoor;Hard;0,0;0,8;3;30;1st Round;1;5;vahaly b.;safin m.;0;0;0;84,0;86,0;-2,0;2,0;0;0;1;safin m.;vahaly b.;86,0;84,0;6,0;2,0;3,0;6,0;6,0;3,0;6,0;4,0;;;3,0;1,0;Completed;1,12;5,75;;;;;;;1,143;5,0;;;1,11;5,84;1,129;7,0;;;;;;;;;;;;
6;Melbourne;Australian Open;2004-01-19;Grand Slam;Outdoor;Hard;0,6956521739130435;0,4;23;10;1st Round;1;5;martin t.;dupuis a.;0;0;0;66,0;85,0;-19,0;19,0;1;0;0;martin t.;dupuis a.;66,0;85,0;4,0;6,0;4,0;6,0;7,0;6,0;7,0;6,0;6,0;3,0;3,0;2,0;Completed;1,4;2,85;;;;;;;;;;;1,35;3,1;1,408;3,1;;;;;;;;;;;;
6;Melbourne;Australian Open;2004-01-19;Grand Slam;Outdoor;Hard;0,6923076923076923;0,16666666666666666;26;6;1st Round;1;5;el aynaoui y.;blanco g.;0;0;0;18,0;99,0;-81,0;81,0;0;0;0;blanco g.;el aynaoui y.;99,0;18,0;4,0;1,0;;;;;;;;;;;Retired;;;;;;;;;;;;;3,75;1,25;4,35;1,25;;;;;;;;;;;;
6;Melbourne;Australian Open;2004-01-19;Grand Slam;Outdoor;Hard;0,5;0,38461538461538464;12;13;1st Round;1;5;robredo t.;gaudio g.;0;0;0;20,0;34,0;-14,0;14,0;0;0;0;gaudio g.;robredo t.;34,0;20,0;6,0;3,0;6,0;2,0;7,0;6,0;;;;;3,0;0,0;Completed;2,85;1,4;;;;;;;2,75;1,4;;;2,75;1,42;3,05;1,435;;;;;;;;;;;;
6;Melbourne;Australian Open;2004-01-19;Grand Slam;Outdoor;Hard;0,45454545454545453;0,6666666666666666;11;3;1st Round;1;5;fish m.;karlovic i.;0;0;0;21,0;72,0;-51,0;51,0;0;0;0;karlovic i.;fish m.;72,0;21,0;7,0;6,0;7,0;6,0;7,0;6,0;;;;;3,0;0,0;Completed;3,5;1,28;;;;;;;3,25;1,333;;;3,46;1,28;3,55;1,339;;;;;;;;;;;;
6;Melbourne;Australian Open;2004-01-19;Grand Slam;Outdoor;Hard;0,8076923076923077;0,6470588235294118;26;17;1st Round;1;5;roddick a.;gonzalez f.;7;0;7;1,0;35,0;-34,0;34,0;1;1;0;roddick a.;gonzalez f.;1,0;35,0;6,0;2,0;7,0;5,0;7,0;6,0;;;;;3,0;0,0;Completed;1,18;4,65;;;;;;;1,167;4,5;;;1,25;3,75;1,211;5,0;;;;;;;;;;;;
6;Melbourne;Australian Open;2004-01-19;Grand Slam;Outdoor;Hard;0,5;0,5;4;16;1st Round;1;5;carraz g.;gambill j.m.;0;0;0;60,0;62,0;-2,0;2,0;0;0;0;gambill j.m.;carraz g.;62,0;60,0;6,0;2,0;6,0;3,0;;;;;;;2,0;0,0;Retired;;;;;;;;;;;;;1,85;1,85;2,04;1,833;;;;;;;;;;;;
6;Melbourne;Australian Open;2004-01-19;Grand Slam;Outdoor;Hard;0,6363636363636364;0,3333333333333333;22;6;1st Round;1;5;hrbaty d.;saretta f.;0;0;0;44,0;48,0;-4,0;4,0;1;0;0;hrbaty d.;saretta f.;44,0;48,0;6,0;3,0;6,0;3,0;6,0;3,0;;;;;3,0;0,0;Completed;1,3;3,35;;;;;;;1,25;3,75;;;1,3;3,35;1,323;3,65;;;;;;;;;;;;
6;Melbourne;Australian Open;2004-01-19;Grand Slam;Outdoor;Hard;0,45454545454545453;0,42857142857142855;11;7;1st Round;1;5;massu n.;nieminen j.;0;0;0;13,0;37,0;-24,0;24,0;0;0;0;nieminen j.;massu n.;37,0;13,0;6,0;1,0;6,0;7,0;6,0;2,0;6,0;3,0;;;3,0;1,0;Completed;1,85;1,9;;;;;;;1,833;1,833;;;1,78;1,97;1,847;2,02;;;;;;;;;;;;
6;Melbourne;Australian Open;2004-01-19;Grand Slam;Outdoor;Hard;0,9024390243902439;0,3333333333333333;41;3;1st Round;1;5;agassi a.;larkham t.;0;0;0;4,0;168,0;-164,0;164,0;1;3;0;agassi a.;larkham t.;4,0;168,0;6,0;1,0;6,0;3,0;6,0;4,0;;;;;3,0;0,0;Completed;1,01;13,0;;;;;;;1,02;11,0;;;1,02;11,5;1,029;23,5;;;;;;;;;;;;
6;Melbourne;Australian Open;2004-01-19;Grand Slam;Outdoor;Hard;0,4;0,2;5;5;1st Round;1;5;melzer j.;behrend t.;0;0;0;78,0;103,0;-25,0;25,0;1;0;0;melzer j.;behrend t.;78,0;103,0;6,0;1,0;6,0;1,0;6,0;2,0;;;;;3,0;0,0;Completed;1,55;2,4;;;;;;;1,533;2,375;;;1,48;2,53;1,575;2,58;;;;;;;;;;;;
6;Melbourne;Australian Open;2004-01-19;Grand Slam;Outdoor;Hard;0,6428571428571429;0,45454545454545453;14;11;1st Round;1;5;escude n.;lee h.t.;0;0;0;59,0;69,0;-10,0;10,0;1;0;0;escude n.;lee h.t.;59,0;69,0;6,0;3,0;7,0;6,0;6,0;2,0;;;;;3,0;0,0;Completed;1,18;4,6;;;;;;;1,167;4,5;;;1,18;4,56;1,235;4,6;;;;;;;;;;;;
6;Melbourne;Australian Open;2004-01-19;Grand Slam;Outdoor;Hard;0,36363636363636365;0,25;11;8;1st Round;1;5;burgsmuller l.;ulihrach b.;0;0;0;75,0;205,0;-130,0;130,0;0;0;0;ulihrach b.;burgsmuller l.;205,0;75,0;6,0;4,0;3,0;6,0;6,0;2,0;6,0;1,0;;;3,0;1,0;Completed;1,67;2,15;;;;;;;1,571;2,25;;;1,6;2,25;1,709;2,25;;;;;;;;;;;;
6;Melbourne;Australian Open;2004-01-19;Grand Slam;Outdoor;Hard;0,0;0,0;2;0;1st Round;1;5;ferrer d.;muller g.;0;0;0;74,0;175,0;-101,0;101,0;1;0;0;ferrer d.;muller g.;74,0;175,0;7,0;6,0;6,0;1,0;6,0;3,0;;;;;3,0;0,0;Completed;2,15;1,67;;;;;;;2,2;1,615;;;2,35;1,55;2,28;1,694;;;;;;;;;;;;
6;Melbourne;Australian Open;2004-01-19;Grand Slam;Outdoor;Hard;0,6428571428571429;0,0;14;1;1st Round;1;5;blake j.;miranda i.;0;0;0;39,0;126,0;-87,0;87,0;1;0;0;blake j.;miranda i.;39,0;126,0;6,0;1,0;6,0;4,0;6,0;4,0;;;;;3,0;0,0;Completed;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6;Melbourne;Australian Open;2004-01-19;Grand Slam;Outdoor;Hard;0,0;0,5;2;2;1st Round;1;5;mahut n.;berdych t.;0;0;0;95,0;116,0;-21,0;21,0;0;0;0;berdych t.;mahut n.;116,0;95,0;6,0;4,0;6,0;2,0;5,0;7,0;6,0;3,0;;;3,0;1,0;Completed;1,85;1,9;;;;;;;2,0;1,72;;;1,75;2,0;1,893;1,962;;;;;;;;;;;;
6;Melbourne;Australian Open;2004-01-19;Grand Slam;Outdoor;Hard;0,6;0,0;15;3;1st Round;1;5;chela j.i.;labadze i.;0;0;0;40,0;70,0;-30,0;30,0;1;0;0;chela j.i.;labadze i.;40,0;70,0;6,0;4,0;6,0;3,0;3,0;6,0;6,0;3,0;;;3,0;1,0;Completed;;;;;;;;;1,333;3,25;;;1,28;3,46;1,308;3,75;;;;;;;;;;;;
6;Melbourne;Australian Open;2004-01-19;Grand Slam;Outdoor;Hard;0,6923076923076923;0,3333333333333333;26;3;1st Round;1;5;schuettler r.;soderling r.;0;0;0;6,0;57,0;-51,0;51,0;0;0;0;soderling r.;schuettler r.;57,0;6,0;4,0;6,0;4,0;6,0;7,0;5,0;6,0;3,0;6,0;4,0;3,0;2,0;Completed;3,5;1,28;;;;;;;3,25;1,333;;;3,81;1,24;3,5;1,345;;;;;;;;;;;;
6;Melbourne;Australian Open;2004-01-19;Grand Slam;Outdoor;Hard;0,6521739130434783;0,6428571428571429;23;14;1st Round;1;5;grosjean s.;youzhny m.;0;0;0;10,0;47,0;-37,0;37,0;1;0;0;grosjean s.;youzhny m.;10,0;47,0;6,0;1,0;6,0;4,0;7,0;5,0;;;;;3,0;0,0;Completed;1,3;3,4;;;;;;;1,333;3,25;;;1,25;3,6;1,313;3,75;;;;;;;;;;;;
6;Melbourne;Australian Open;2004-01-19;Grand Slam;Outdoor;Hard;0,0;0,5294117647058824;2;17;1st Round;1;5;beck k.;koubek s.;0;0;0;63,0;92,0;-29,0;29,0;1;0;0;beck k.;koubek s.;63,0;92,0;6,0;4,0;6,0;0,0;2,0;6,0;6,0;4,0;;;3,0;1,0;Completed;1,9;1,85;;;;;;;2,0;1,727;;;1,8;1,95;1,877;1,98;;;;;;;;;;;;
6;Melbourne;Australian Open;2004-01-19;Grand Slam;Outdoor;Hard;0,75;0,3333333333333333;28;9;1st Round;1;5;clement a.;davydenko n.;0;0;0;31,0;52,0;-21,0;21,0;0;0;0;davydenko n.;clement a.;52,0;31,0;6,0;7,0;4,0;6,0;6,0;4,0;6,0;1,0;6,0;2,0;3,0;2,0;Completed;3,75;1,25;;;;;;;3,75;1,25;;;3,98;1,22;4,15;1,274;;;;;;;;;;;;
6;Melbourne;Australian Open;2004-01-19;Grand Slam;Outdoor;Hard;0,0;0,0;0;1;1st Round;1;5;andreev i.;patience o.;0;0;0;79,0;171,0;-92,0;92,0;0;0;0;patience o.;andreev i.;171,0;79,0;4,0;6,0;4,0;6,0;7,0;6,0;6,0;1,0;6,0;2,0;3,0;2,0;Completed;3,0;1,36;;;;;;;2,75;1,4;;;3,35;1,3;3,3;1,37;;;;;;;;;;;;
6;Melbourne;Australian Open;2004-01-19;Grand Slam;Outdoor;Hard;0,38461538461538464;0,6666666666666666;13;3;1st Round;1;5;ljubicic i.;tursunov d.;0;0;0;36,0;98,0;-62,0;62,0;1;0;0;ljubicic i.;tursunov d.;36,0;98,0;7,0;6,0;6,0;4,0;5,0;7,0;6,0;2,0;;;3,0;1,0;Completed;1,28;3,5;;;;;;;1,286;3,5;;;1,25;3,3;1,323;3,65;;;;;;;;;;;;
6;Melbourne;Australian Open;2004-01-19;Grand Slam;Outdoor;Hard;0,5;0,0;8;3;1st Round;1;5;ginepri r.;horna l.;0;0;0;33,0;61,0;-28,0;28,0;1;0;0;ginepri r.;horna l.;33,0;61,0;7,0;5,0;6,0;3,0;6,0;3,0;;;;;3,0;0,0;Completed;1,18;4,65;;;;;;;1,2;4,333;;;1,14;5,19;1,213;4,95;;;;;;;;;;;;
6;Melbourne;Australian Open;2004-01-19;Grand Slam;Outdoor;Hard;0,5789473684210527;0,0;19;0;1st Round;1;5;lapentti n.;hernandez o.;0;0;0;55,0;89,0;-34,0;34,0;1;0;0;lapentti n.;hernandez o.;55,0;89,0;6,0;1,0;6,0;3,0;6,0;1,0;;;;;3,0;0,0;Completed;1,22;4,1;;;;;;;1,222;4,0;;;1,17;4,67;1,25;4,35;;;;;;;;;;;;
6;Melbourne;Australian Open;2004-01-19;Grand Slam;Outdoor;Hard;0,5294117647058824;0,2857142857142857;17;7;1st Round;1;5;kuerten g.;van lottum j.;0;0;0;19,0;94,0;-75,0;75,0;1;2;0;kuerten g.;van lottum j.;19,0;94,0;5,0;7,0;6,0;0,0;6,0;1,0;2,0;6,0;8,0;6,0;3,0;2,0;Completed;1,2;4,25;;;;;;;1,2;4,333;;;1,25;3,75;1,241;4,55;;;;;;;;;;;;
6;Melbourne;Australian Open;2004-01-19;Grand Slam;Outdoor;Hard;0,5454545454545454;0,6666666666666666;11;3;1st Round;1;5;dent t.;verdasco f.;0;0;0;28,0;111,0;-83,0;83,0;1;0;0;dent t.;verdasco f.;28,0;111,0;6,0;2,0;6,0;1,0;2,0;1,0;;;;;2,0;0,0;Retired;1,18;4,65;;;;;;;1,167;4,5;;;1,17;4,67;1,215;4,95;;;;;;;;;;;;
6;Melbourne;Australian Open;2004-01-19;Grand Slam;Outdoor;Hard;0,16666666666666666;0,5;6;14;1st Round;1;5;spadea v.;enqvist t.;0;0;0;30,0;96,0;-66,0;66,0;0;0;0;enqvist t.;spadea v.;96,0;30,0;4,0;6,0;6,0;4,0;6,0;4,0;7,0;6,0;;;3,0;1,0;Completed;2,5;1,5;;;;;;;2,5;1,5;;;2,45;1,5;2,72;1,513;;;;;;;;;;;;
6;Melbourne;Australian Open;2004-01-19;Grand Slam;Outdoor;Hard;0,42857142857142855;0,2857142857142857;14;7;1st Round;1;5;srichaphan p.;acasuso j.;0;0;0;15,0;101,0;-86,0;86,0;1;0;0;srichaphan p.;acasuso j.;15,0;101,0;7,0;5,0;6,0;4,0;6,0;0,0;;;;;3,0;0,0;Completed;1,08;7,0;;;;;;;1,071;7,5;;;1,05;7,25;1,08;9,75;;;;;;;;;;;;
6;Melbourne;Australian Open;2004-01-19;Grand Slam;Outdoor;Hard;0,6521739130434783;0,2857142857142857;23;7;1st Round;1;5;schalken s.;carlsen k.;0;0;0;17,0;110,0;-93,0;93,0;1;0;0;schalken s.;carlsen k.;17,0;110,0;7,0;5,0;6,0;3,0;6,0;1,0;;;;;3,0;0,0;Completed;1,28;3,5;;;;;;;1,25;3,75;;;1,35;3,1;1,333;3,55;;;;;;;;;;;;
6;Melbourne;Australian Open;2004-01-19;Grand Slam;Outdoor;Hard;0,0;0,0;1;0;1st Round;1;5;jones a.;guccione c.;0;0;0;276,0;395,0;-119,0;119,0;0;0;0;guccione c.;jones a.;395,0;276,0;6,0;3,0;7,0;6,0;6,0;2,0;;;;;3,0;0,0;Completed;1,4;2,85;;;;;;;1,44;2,62;;;1,42;2,75;1,444;2,95;;;;;;;;;;;;
6;Melbourne;Australian Open;2004-01-19;Grand Slam;Outdoor;Hard;0,3333333333333333;0,45454545454545453;12;11;1st Round;1;5;portas a.;golmard j.;0;0;0;83,0;310,0;-227,0;227,0;0;0;0;golmard j.;portas a.;310,0;83,0;7,0;6,0;6,0;4,0;6,0;1,0;;;;;3,0;0,0;Completed;1,23;4,0;;;;;;;1,286;3,5;;;1,25;3,75;1,253;4,35;;;;;;;;;;;;
6;Melbourne;Australian Open;2004-01-20;Grand Slam;Outdoor;Hard;0,4166666666666667;0,6666666666666666;12;18;1st Round;1;5;kucera k.;malisse x.;0;0;0;43,0;54,0;-11,0;11,0;1;0;0;kucera k.;malisse x.;43,0;54,0;6,0;2,0;6,0;3,0;6,0;4,0;;;;;3,0;0,0;Completed;1,95;1,8;;;1,85;1,65;;;2,2;1,615;;;2,1;1,7;2,2;1,735;;;;;;;;;;;;
6;Melbourne;Australian Open;2004-01-20;Grand Slam;Outdoor;Hard;0,125;0,5;8;2;1st Round;1;5;sanchez d.;moodie w.;0;0;0;50,0;80,0;-30,0;30,0;1;0;0;sanchez d.;moodie w.;50,0;80,0;6,0;7,0;7,0;6,0;4,0;6,0;6,0;4,0;6,0;3,0;3,0;2,0;Completed;2,65;1,45;;;2,0;1,55;;;2,25;1,571;;;2,3;1,6;2,59;1,571;;;;;;;;;;;;
6;Melbourne;Australian Open;2004-01-20;Grand Slam;Outdoor;Hard;0,7037037037037037;0,0;27;1;1st Round;1;5;ferreira w.;hanescu v.;0;0;0;25,0;68,0;-43,0;43,0;1;0;0;ferreira w.;hanescu v.;25,0;68,0;6,0;4,0;3,0;6,0;7,0;6,0;6,0;1,0;;;3,0;1,0;Completed;1,25;3,75;;;1,3;2,7;;;1,286;3,5;;;1,25;3,75;1,308;3,8;;;;;;;;;;;;
6;Melbourne;Australian Open;2004-01-20;Grand Slam;Outdoor;Hard;0,8055555555555556;0,16666666666666666;36;6;1st Round;1;5;hewitt l.;mamiit c.;0;0;0;11,0;195,0;-184,0;184,0;1;2;0;hewitt l.;mamiit c.;11,0;195,0;6,0;2,0;6,0;4,0;;;;;;;2,0;0,0;Retired;1,02;12,0;;;1,02;6,0;;;1,03;10,0;;;1,02;11,5;1,032;22,0;;;;;;;;;;;;
6;Melbourne;Australian Open;2004-01-20;Grand Slam;Outdoor;Hard;0,25;0,5;4;14;1st Round;1;5;verkerk m.;corretja a.;0;0;0;16,0;100,0;-84,0;84,0;0;0;0;corretja a.;verkerk m.;100,0;16,0;6,0;4,0;1,0;6,0;6,0;3,0;6,0;4,0;;;3,0;1,0;Completed;2,3;1,58;;;2,2;1,45;;;2,5;1,5;;;2,35;1,55;2,52;1,595;;;;;;;;;;;;
6;Melbourne;Australian Open;2004-01-20;Grand Slam;Outdoor;Hard;0,38461538461538464;0,6666666666666666;13;3;1st Round;1;5;santoro f.;luczak p.;0;0;0;65,0;146,0;-81,0;81,0;1;0;0;santoro f.;luczak p.;65,0;146,0;7,0;5,0;4,0;6,0;7,0;5,0;6,0;1,0;;;3,0;1,0;Completed;1,3;3,4;;;1,3;2,7;;;1,364;3,0;;;1,32;3,22;1,333;3,6;;;;;;;;;;;;
6;Melbourne;Australian Open;2004-01-20;Grand Slam;Outdoor;Hard;0,5;0,3333333333333333;2;6;1st Round;1;5;nadal r.;tabara m.;0;0;0;41,0;215,0;-174,0;174,0;1;0;0;nadal r.;tabara m.;41,0;215,0;6,0;1,0;6,0;2,0;6,0;2,0;;;;;3,0;0,0;Completed;1,14;5,25;;;1,15;3,8;;;1,2;4,333;;;1,2;4,25;1,16;5,75;;;;;;;;;;;;
6;Melbourne;Australian Open;2004-01-20;Grand Slam;Outdoor;Hard;0,7058823529411765;0,0;17;0;1st Round;1;5;nalbandian d.;mello r.;0;0;0;8,0;128,0;-120,0;120,0;1;0;0;nalbandian d.;mello r.;8,0;128,0;6,0;2,0;6,0;1,0;6,0;4,0;;;;;3,0;0,0;Completed;1,03;11,0;;;1,05;5,0;;;1,04;9,0;;;1,05;7,75;1,041;18,5;;;;;;;;;;;;
6;Melbourne;Australian Open;2004-01-20;Grand Slam;Outdoor;Hard;0,0;0,0;1;0;1st Round;1;5;salzenstein j.;weiner g.;0;0;0;129,0;264,0;-135,0;135,0;0;0;0;weiner g.;salzenstein j.;264,0;129,0;7,0;6,0;4,0;6,0;6,0;3,0;3,0;6,0;6,0;4,0;3,0;2,0;Completed;2,45;1,53;;;2,0;1,55;;;2,2;1,615;;;2,35;1,55;2,56;1,575;;;;;;;;;;;;
6;Melbourne;Australian Open;2004-01-20;Grand Slam;Outdoor;Hard;0,5;0,5;6;16;1st Round;1;5;lopez f.;martin a.;0;0;0;29,0;53,0;-24,0;24,0;0;0;0;martin a.;lopez f.;53,0;29,0;3,0;6,0;4,0;6,0;7,0;6,0;6,0;4,0;6,0;2,0;3,0;2,0;Completed;2,55;1,48;;;2,7;1,3;;;2,5;1,5;;;2,34;1,56;2,58;1,575;;;;;;;;;;;;
6;Melbourne;Australian Open;2004-01-20;Grand Slam;Outdoor;Hard;0,6111111111111112;0,5;18;14;1st Round;1;5;bjorkman j.;sargsian s.;0;0;0;26,0;38,0;-12,0;12,0;0;0;0;sargsian s.;bjorkman j.;38,0;26,0;6,0;2,0;6,0;3,0;6,0;1,0;;;;;3,0;0,0;Completed;2,25;1,6;;;2,0;1,55;;;2,25;1,571;;;2,15;1,65;2,36;1,658;;;;;;;;;;;;
6;Melbourne;Australian Open;2004-01-20;Grand Slam;Outdoor;Hard;0,0;0,5;1;10;1st Round;1;5;de chaunac s.;canas g.;1;0;1;185,0;248,0;-63,0;63,0;0;0;0;canas g.;de chaunac s.;248,0;185,0;6,0;2,0;6,0;2,0;6,0;4,0;;;;;3,0;0,0;Completed;1,22;4,1;;;1,15;3,8;;;1,25;3,75;;;1,2;4,25;1,244;4,5;;;;;;;;;;;;
6;Melbourne;Australian Open;2004-01-20;Grand Slam;Outdoor;Hard;0,0;0,0;1;0;1st Round;1;5;gasquet r.;mayer f.;0;0;0;97,0;219,0;-122,0;122,0;0;0;0;mayer f.;gasquet r.;219,0;97,0;7,0;5,0;6,0;4,0;6,0;3,0;;;;;3,0;0,0;Completed;2,25;1,6;;;;;;;;;;;2,0;1,75;2,37;1,654;;;;;;;;;;;;
6;Melbourne;Australian Open;2004-01-20;Grand Slam;Outdoor;Hard;0,36363636363636365;0,5333333333333333;11;15;1st Round;1;5;calleri a.;rochus c.;0;0;0;22,0;93,0;-71,0;71,0;1;0;0;calleri a.;rochus c.;22,0;93,0;6,0;1,0;3,0;6,0;6,0;3,0;7,0;5,0;;;3,0;1,0;Completed;1,17;4,85;;;1,15;3,8;;;1,25;3,75;;;1,22;3,98;1,233;4,65;;;;;;;;;;;;
6;Melbourne;Australian Open;2004-01-20;Grand Slam;Outdoor;Hard;0,7142857142857143;0,16666666666666666;14;6;1st Round;1;5;coria g.;saulnier c.;0;0;0;5,0;76,0;-71,0;71,0;0;0;0;saulnier c.;coria g.;76,0;5,0;7,0;6,0;6,0;2,0;6,0;4,0;;;;;3,0;0,0;Completed;4,25;1,2;;;3,0;1,25;;;;;;;3,75;1,25;4,4;1,25;;;;;;;;;;;;
6;Melbourne;Australian Open;2004-01-20;Grand Slam;Outdoor;Hard;0,5714285714285714;0,2;7;10;1st Round;1;5;stepanek r.;sanguinetti d.;0;0;0;45,0;64,0;-19,0;19,0;1;0;0;stepanek r.;sanguinetti d.;45,0;64,0;6,0;7,0;3,0;6,0;6,0;2,0;6,0;3,0;6,0;3,0;3,0;2,0;Completed;1,67;2,15;;;1,75;1,75;;;1,727;2,0;;;1,7;2,1;1,69;2,27;;;;;;;;;;;;
