ATP;Location;Tournament;Date;Series;Court;Surface;Round;Best of;Winner;Loser;WRank;LRank;W1;L1;W2;L2;W3;L3;W4;L4;W5;L5;Wsets;Lsets;Comment;B365W;B365L;CBW;CBL;GBW;GBL;IWW;IWL;SBW;SBL;B&WW;B&WL;EXW;EXL;PSW;PSL;WPts;LPts;UBW;UBL;LBW;LBL;SJW;SJL;MaxW;MaxL;AvgW;AvgL
29;Madrid;Mutua Madrid Open;08/05/2012;Masters 1000;Outdoor;Clay;1st Round;3;Cilic M.;Montanes A.;22;64;6,0;3,0;6,0;3,0;;;;;;;2,0;0,0;Completed;1,36;3,0;;;;;;;;;;;1,35;3,0;1,41;3,17;1505,0;725,0;;;1,33;3,25;1,36;2,88;1,41;3,3;1,36;3,05
29;Madrid;Mutua Madrid Open;08/05/2012;Masters 1000;Outdoor;Clay;1st Round;3;Stepanek R.;Tomic B.;26;31;6,0;2,0;7,0;5,0;;;;;;;2,0;0,0;Completed;1,9;1,8;;;;;;;;;;;1,95;1,8;2,01;1,9;1340,0;1210,0;;;1,83;1,83;1,83;1,83;2,08;2,0;1,92;1,82
29;Madrid;Mutua Madrid Open;08/05/2012;Masters 1000;Outdoor;Clay;1st Round;3;Delbonis F.;Ramos A.;131;39;6,0;3,0;6,0;2,0;;;;;;;2,0;0,0;Completed;2,75;1,4;;;;;;;;;;;3,0;1,35;3,1;1,43;422,0;1063,0;;;2,75;1,4;2,88;1,36;3,25;1,48;2,93;1,38
29;Madrid;Mutua Madrid Open;08/05/2012;Masters 1000;Outdoor;Clay;1st Round;3;Simon G.;Fognini F.;12;47;6,0;7,0;6,0;3,0;6,0;3,0;;;;;2,0;1,0;Completed;1,14;5,5;;;;;;;;;;;1,11;6,0;1,18;5,72;2500,0;930,0;;;1,14;5,0;1,14;5,0;1,2;6,0;1,14;5,33
29;Madrid;Mutua Madrid Open;08/05/2012;Masters 1000;Outdoor;Clay;1st Round;3;Dolgopolov O.;Andujar P.;20;37;7,0;6,0;6,0;4,0;;;;;;;2,0;0,0;Completed;1,53;2,37;;;;;;;;;;;1,5;2,5;1,56;2,6;1575,0;1160,0;;;1,5;2,5;1,53;2,38;1,58;2,81;1,5;2,52
29;Madrid;Mutua Madrid Open;08/05/2012;Masters 1000;Outdoor;Clay;1st Round;3;Seppi A.;Llodra M.;32;57;7,0;5,0;6,0;4,0;;;;;;;2,0;0,0;Completed;1,5;2,5;;;;;;;;;;;1,55;2,35;1,66;2,37;1185,0;785,0;;;1,5;2,5;1,57;2,25;1,66;2,72;1,54;2,41
29;Madrid;Mutua Madrid Open;08/05/2012;Masters 1000;Outdoor;Clay;1st Round;3;Wawrinka S.;Rochus O.;21;66;6,0;4,0;7,0;6,0;;;;;;;2,0;0,0;Completed;1,11;6,5;;;;;;;;;;;1,11;6,0;1,1;8,6;1505,0;715,0;;;1,08;7,0;1,1;6,0;1,15;8,6;1,1;6,75
29;Madrid;Mutua Madrid Open;08/05/2012;Masters 1000;Outdoor;Clay;1st Round;3;Monfils G.;Kohlschreiber P.;14;25;7,0;5,0;6,0;7,0;6,0;3,0;;;;;2,0;1,0;Completed;1,57;2,25;;;;;;;;;;;1,65;2,15;1,68;2,34;2120,0;1405,0;;;1,73;2,0;1,9;1,9;1,9;2,34;1,68;2,13
29;Madrid;Mutua Madrid Open;08/05/2012;Masters 1000;Outdoor;Clay;1st Round;3;Verdasco F.;Istomin D.;19;45;7,0;5,0;6,0;2,0;;;;;;;2,0;0,0;Completed;1,11;6,5;;;;;;;;;;;1,11;6,0;1,13;7,55;1675,0;992,0;;;1,12;5,5;1,13;6,0;1,17;7,55;1,13;5,73
29;Madrid;Mutua Madrid Open;08/05/2012;Masters 1000;Outdoor;Clay;1st Round;3;Granollers M.;Berlocq C.;29;38;7,0;5,0;3,0;6,0;7,0;5,0;;;;;2,0;1,0;Completed;1,66;2,1;;;;;;;;;;;1,65;2,15;1,6;2,5;1250,0;1076,0;;;1,67;2,1;1,73;2,0;1,87;2,5;1,67;2,2
29;Madrid;Mutua Madrid Open;08/05/2012;Masters 1000;Outdoor;Clay;1st Round;3;Raonic M.;Nalbandian D.;23;43;6,0;4,0;6,0;4,0;;;;;;;2,0;0,0;Completed;1,53;2,37;;;;;;;;;;;1,55;2,35;1,64;2,42;1460,0;995,0;;;1,5;2,5;1,53;2,38;1,67;2,6;1,56;2,36
29;Madrid;Mutua Madrid Open;08/05/2012;Masters 1000;Outdoor;Clay;1st Round;3;Melzer J.;Lopez F.;33;16;3,0;6,0;7,0;6,0;6,0;4,0;;;;;2,0;1,0;Completed;2,75;1,4;;;;;;;;;;;2,5;1,5;3,05;1,43;1182,0;1840,0;;;2,62;1,44;2,63;1,44;3,05;1,55;2,72;1,44
29;Madrid;Mutua Madrid Open;08/05/2012;Masters 1000;Outdoor;Clay;1st Round;3;Del Potro J.M.;Mayer F.;11;24;6,0;4,0;6,0;2,0;;;;;;;2,0;0,0;Completed;1,06;10,0;;;;;;;;;;;1,08;7,0;1,07;10,75;2655,0;1435,0;;;1,07;7,5;1,07;8,0;1,1;11,1;1,07;8,32
29;Madrid;Mutua Madrid Open;08/05/2012;Masters 1000;Outdoor;Clay;1st Round;3;Gasquet R.;Bellucci T.;18;69;4,0;6,0;6,0;4,0;7,0;6,0;;;;;2,0;1,0;Completed;1,53;2,37;;;;;;;;;;;1,65;2,15;1,59;2,52;1735,0;680,0;;;1,57;2,25;1,62;2,2;1,67;2,8;1,6;2,29
29;Madrid;Mutua Madrid Open;08/05/2012;Masters 1000;Outdoor;Clay;2nd Round;3;Berdych T.;Anderson K.;7;35;6,0;4,0;6,0;3,0;;;;;;;2,0;0,0;Completed;1,2;4,33;;;;;;;;;;;1,22;4,0;1,25;4,42;3990,0;1170,0;;;1,22;4,0;1,17;5,0;1,29;5,0;1,22;4,1
29;Madrid;Mutua Madrid Open;08/05/2012;Masters 1000;Outdoor;Clay;2nd Round;3;Djokovic N.;Gimeno-Traver D.;1;137;6,0;2,0;2,0;6,0;6,0;3,0;;;;;2,0;1,0;Completed;1,01;26,0;;;;;;;;;;;1,01;15,0;1,01;51,0;12020,0;399,0;;;1,01;17,0;1,01;17,0;1,03;54,12;1,01;20,5
29;Madrid;Mutua Madrid Open;09/05/2012;Masters 1000;Outdoor;Clay;2nd Round;3;Cilic M.;Isner J.;22;10;7,0;6,0;7,0;6,0;;;;;;;2,0;0,0;Completed;2,2;1,61;;;;;;;;;;;2,15;1,65;2,3;1,69;1505,0;2725,0;;;1,83;1,83;2,2;1,67;2,5;1,83;2,17;1,66
29;Madrid;Mutua Madrid Open;09/05/2012;Masters 1000;Outdoor;Clay;2nd Round;3;Ferrer D.;Stepanek R.;6;26;7,0;6,0;6,0;2,0;;;;;;;2,0;0,0;Completed;1,08;8,0;;;;;;;;;;;1,08;7,0;1,09;8,91;4280,0;1340,0;;;1,08;7,0;1,1;7,0;1,1;9,0;1,08;7,55
29;Madrid;Mutua Madrid Open;09/05/2012;Masters 1000;Outdoor;Clay;2nd Round;3;Wawrinka S.;Melzer J.;21;33;6,0;1,0;6,0;4,0;;;;;;;2,0;0,0;Completed;1,33;3,25;;;;;;;;;;;1,3;3,3;1,38;3,33;1505,0;1182,0;;;1,33;3,25;1,33;3,25;1,38;3,55;1,33;3,25
29;Madrid;Mutua Madrid Open;09/05/2012;Masters 1000;Outdoor;Clay;2nd Round;3;Monfils G.;Andreev I.;14;77;6,0;3,0;1,0;0,0;;;;;;;1,0;0,0;Retired;1,28;3,5;;;;;;;;;;;1,28;3,5;1,33;3,64;2120,0;637,0;;;1,33;3,25;1,29;3,5;1,35;3,75;1,3;3,39
29;Madrid;Mutua Madrid Open;09/05/2012;Masters 1000;Outdoor;Clay;2nd Round;3;Dolgopolov O.;Seppi A.;20;32;6,0;7,0;7,0;6,0;6,0;3,0;;;;;2,0;1,0;Completed;1,4;2,75;;;;;;;;;;;1,45;2,65;1,51;2,75;1575,0;1185,0;;;1,5;2,5;1,5;2,63;1,51;2,9;1,46;2,65
29;Madrid;Mutua Madrid Open;09/05/2012;Masters 1000;Outdoor;Clay;2nd Round;3;Verdasco F.;Falla A.;19;56;6,0;7,0;6,0;4,0;6,0;4,0;;;;;2,0;1,0;Completed;1,14;5,5;;;;;;;;;;;1,15;5,0;1,16;6,27;1675,0;789,0;;;1,07;7,5;1,13;6,0;1,22;7,5;1,15;5,15
29;Madrid;Mutua Madrid Open;09/05/2012;Masters 1000;Outdoor;Clay;2nd Round;3;Nadal R.;Davydenko N.;2;54;6,0;2,0;6,0;2,0;;;;;;;2,0;0,0;Completed;1,01;23,0;;;;;;;;;;;1,02;12,0;1,02;22,73;9615,0;825,0;;;1,02;11,0;1,02;13,0;1,03;32,33;1,01;16,8
29;Madrid;Mutua Madrid Open;09/05/2012;Masters 1000;Outdoor;Clay;2nd Round;3;Gasquet R.;Troicki V.;18;30;7,0;5,0;6,0;3,0;;;;;;;2,0;0,0;Completed;1,3;3,4;;;;;;;;;;;1,35;3,0;1,42;3,11;1735,0;1220,0;;;1,3;3,4;1,33;3,25;1,42;3,46;1,34;3,16
29;Madrid;Mutua Madrid Open;09/05/2012;Masters 1000;Outdoor;Clay;2nd Round;3;Tsonga J.W.;Harrison R.;5;61;6,0;2,0;7,0;6,0;;;;;;;2,0;0,0;Completed;1,14;5,5;;;;;;;;;;;1,15;5,0;1,2;5,2;4885,0;757,0;;;1,17;4,5;1,14;5,5;1,2;5,5;1,16;5,06
29;Madrid;Mutua Madrid Open;09/05/2012;Masters 1000;Outdoor;Clay;2nd Round;3;Almagro N.;Granollers M.;13;29;6,0;3,0;7,0;6,0;;;;;;;2,0;0,0;Completed;1,16;5,0;;;;;;;;;;;1,15;5,0;1,22;4,9;2255,0;1250,0;;;1,14;5,0;1,06;8,5;1,22;8,5;1,17;4,9
29;Madrid;Mutua Madrid Open;09/05/2012;Masters 1000;Outdoor;Clay;2nd Round;3;Tipsarevic J.;Delbonis F.;8;131;7,0;6,0;6,0;7,0;6,0;3,0;;;;;2,0;1,0;Completed;1,36;3,0;;;;;;;;;;;1,4;2,8;1,43;3,05;2820,0;422,0;;;1,33;3,25;1,33;3,25;1,45;3,25;1,39;2,93
29;Madrid;Mutua Madrid Open;09/05/2012;Masters 1000;Outdoor;Clay;2nd Round;3;Del Potro J.M.;Youzhny M.;11;34;6,0;4,0;7,0;6,0;;;;;;;2,0;0,0;Completed;1,08;8,0;;;;;;;;;;;1,1;6,5;1,1;8,6;2655,0;1175,0;;;1,1;6,5;1,1;7,0;1,1;9,52;1,09;7,19
29;Madrid;Mutua Madrid Open;09/05/2012;Masters 1000;Outdoor;Clay;2nd Round;3;Federer R.;Raonic M.;3;23;4,0;6,0;7,0;5,0;7,0;6,0;;;;;2,0;1,0;Completed;1,33;3,25;;;;;;;;;;;1,38;2,9;1,34;3,56;8520,0;1460,0;;;1,33;3,25;1,33;3,25;1,38;3,57;1,33;3,24
29;Madrid;Mutua Madrid Open;09/05/2012;Masters 1000;Outdoor;Clay;2nd Round;3;Simon G.;Garcia-Lopez G.;12;94;6,0;4,0;6,0;3,0;;;;;;;2,0;0,0;Completed;1,25;3,75;;;;;;;;;;;1,25;3,75;1,33;3,64;2500,0;576,0;;;1,22;4,0;1,22;4,0;1,33;4,05;1,27;3,69
29;Madrid;Mutua Madrid Open;10/05/2012;Masters 1000;Outdoor;Clay;3rd Round;3;Berdych T.;Monfils G.;7;14;6,0;1,0;6,0;1,0;;;;;;;2,0;0,0;Completed;1,28;3,5;;;;;;;;;;;1,3;3,3;1,34;3,66;3990,0;2120,0;;;1,3;3,4;1,33;3,25;1,36;3,9;1,32;3,33
29;Madrid;Mutua Madrid Open;10/05/2012;Masters 1000;Outdoor;Clay;3rd Round;3;Dolgopolov O.;Tsonga J.W.;20;5;7,0;5,0;3,0;6,0;7,0;6,0;;;;;2,0;1,0;Completed;2,37;1,53;;;;;;;;;;;2,35;1,55;2,56;1,59;1575,0;4885,0;;;2,5;1,5;2,75;1,44;2,75;1,63;2,4;1,55
29;Madrid;Mutua Madrid Open;10/05/2012;Masters 1000;Outdoor;Clay;3rd Round;3;Verdasco F.;Nadal R.;19;2;6,0;3,0;3,0;6,0;7,0;5,0;;;;;2,0;1,0;Completed;17,0;1,02;;;;;;;;;;;12,0;1,02;21,0;1,03;1675,0;9615,0;;;13,0;1,02;15,0;1,01;24,23;1,03;14,9;1,02
29;Madrid;Mutua Madrid Open;10/05/2012;Masters 1000;Outdoor;Clay;3rd Round;3;Del Potro J.M.;Cilic M.;11;22;6,0;2,0;6,0;4,0;;;;;;;2,0;0,0;Completed;1,18;4,5;;;;;;;;;;;1,18;4,5;1,21;5,17;2655,0;1505,0;;;1,2;4,33;1,18;4,33;1,25;5,17;1,21;4,31
29;Madrid;Mutua Madrid Open;10/05/2012;Masters 1000;Outdoor;Clay;3rd Round;3;Ferrer D.;Almagro N.;6;13;7,0;6,0;3,0;6,0;7,0;6,0;;;;;2,0;1,0;Completed;1,25;3,75;;;;;;;;;;;1,3;3,3;1,34;3,62;4280,0;2255,0;;;1,29;3,5;1,2;4,0;1,34;4,2;1,27;3,7
29;Madrid;Mutua Madrid Open;10/05/2012;Masters 1000;Outdoor;Clay;3rd Round;3;Federer R.;Gasquet R.;3;18;6,0;3,0;6,0;2,0;;;;;;;2,0;0,0;Completed;1,11;6,5;;;;;;;;;;;1,15;5,0;1,13;7,6;8520,0;1735,0;;;1,14;5,5;1,1;7,0;1,15;7,6;1,12;5,98
29;Madrid;Mutua Madrid Open;10/05/2012;Masters 1000;Outdoor;Clay;3rd Round;3;Djokovic N.;Wawrinka S.;1;21;7,0;6,0;6,0;4,0;;;;;;;2,0;0,0;Completed;1,16;5,0;;;;;;;;;;;1,22;4,0;1,22;5,05;12020,0;1505,0;;;1,14;5,0;1,22;4,0;1,24;5,2;1,2;4,4
29;Madrid;Mutua Madrid Open;10/05/2012;Masters 1000;Outdoor;Clay;3rd Round;3;Tipsarevic J.;Simon G.;8;12;7,0;6,0;5,0;7,0;6,0;1,0;;;;;2,0;1,0;Completed;2,5;1,5;;;;;;;;;;;2,5;1,5;2,88;1,49;2820,0;2500,0;;;2,5;1,5;2,5;1,5;2,88;1,57;2,56;1,49
29;Madrid;Mutua Madrid Open;11/05/2012;Masters 1000;Outdoor;Clay;Quarterfinals;3;Del Potro J.M.;Dolgopolov O.;11;20;6,0;3,0;6,0;4,0;;;;;;;2,0;0,0;Completed;1,14;5,5;;;;;;;;;;;1,15;5,0;1,14;7,05;2655,0;1575,0;;;1,12;5,5;1,14;5,5;1,18;7,05;1,15;5,36
29;Madrid;Mutua Madrid Open;11/05/2012;Masters 1000;Outdoor;Clay;Quarterfinals;3;Berdych T.;Verdasco F.;7;19;6,0;1,0;6,0;2,0;;;;;;;2,0;0,0;Completed;1,3;3,4;;;;;;;;;;;1,35;3,0;1,35;3,58;3990,0;1675,0;;;1,33;3,4;1,25;3,75;1,38;3,75;1,34;3,22
29;Madrid;Mutua Madrid Open;11/05/2012;Masters 1000;Outdoor;Clay;Quarterfinals;3;Tipsarevic J.;Djokovic N.;8;1;7,0;6,0;6,0;3,0;;;;;;;2,0;0,0;Completed;7,0;1,1;;;;;;;;;;;6,0;1,11;7,1;1,14;2820,0;12020,0;;;7,0;1,1;7,5;1,08;7,5;1,14;6,45;1,1
29;Madrid;Mutua Madrid Open;11/05/2012;Masters 1000;Outdoor;Clay;Quarterfinals;3;Federer R.;Ferrer D.;3;6;6,0;4,0;6,0;4,0;;;;;;;2,0;0,0;Completed;1,25;3,75;;;;;;;;;;;1,25;3,75;1,34;3,67;8520,0;4280,0;;;1,29;3,5;1,29;3,5;1,34;3,9;1,27;3,64
29;Madrid;Mutua Madrid Open;12/05/2012;Masters 1000;Outdoor;Clay;Semifinals;3;Berdych T.;Del Potro J.M.;7;11;7,0;6,0;7,0;6,0;;;;;;;2,0;0,0;Completed;2,37;1,57;;;;;;;;;;;2,4;1,55;2,51;1,61;3990,0;2655,0;;;2,38;1,57;3,0;1,36;3,0;1,61;2,44;1,54
29;Madrid;Mutua Madrid Open;12/05/2012;Masters 1000;Outdoor;Clay;Semifinals;3;Federer R.;Tipsarevic J.;3;8;6,0;2,0;6,0;3,0;;;;;;;2,0;0,0;Completed;1,11;6,5;;;;;;;;;;;1,12;5,65;1,15;6,54;8520,0;2820,0;;;1,12;6,0;1,1;6,0;1,16;7,0;1,12;6,0
29;Madrid;Mutua Madrid Open;13/05/2012;Masters 1000;Outdoor;Clay;The Final;3;Federer R.;Berdych T.;3;7;3,0;6,0;7,0;5,0;7,0;5,0;;;;;2,0;1,0;Completed;1,3;3,5;;;;;;;;;;;1,3;3,27;1,36;3,55;8520,0;3990,0;;;1,3;3,4;1,44;2,75;1,44;3,8;1,31;3,4
28;Madrid;Mutua Madrid Open;05/05/2013;Masters 1000;Outdoor;Clay;1st Round;3;Verdasco F.;Goffin D.;46;59;7,0;6,0;6,0;2,0;;;;;;;2,0;0,0;Completed;1,61;2,2;;;;;;;;;;;1,65;2,15;1,63;2,43;920,0;760,0;;;1,67;2,1;1,62;2,25;1,68;2,52;1,62;2,24
28;Madrid;Mutua Madrid Open;05/05/2013;Masters 1000;Outdoor;Clay;1st Round;3;Simon G.;Benneteau J.;17;32;2,0;6,0;7,0;5,0;6,0;3,0;;;;;2,0;1,0;Completed;1,4;2,75;;;;;;;;;;;1,45;2,65;1,44;3,04;1940,0;1145,0;;;1,44;2,62;1,4;2,75;1,45;3,35;1,41;2,84
28;Madrid;Mutua Madrid Open;05/05/2013;Masters 1000;Outdoor;Clay;1st Round;3;Chardy J.;Zeballos H.;29;40;6,0;4,0;7,0;6,0;;;;;;;2,0;0,0;Completed;1,53;2,37;;;;;;;;;;;1,55;2,35;1,59;2,52;1266,0;973,0;;;1,57;2,25;1,53;2,38;1,59;2,56;1,55;2,4
28;Madrid;Mutua Madrid Open;05/05/2013;Masters 1000;Outdoor;Clay;1st Round;3;Andujar P.;Cilic M.;113;11;6,0;7,0;6,0;4,0;6,0;1,0;;;;;2,0;1,0;Completed;3,5;1,28;;;;;;;;;;;3,3;1,3;4,18;1,27;475,0;2615,0;;;3,5;1,29;3,25;1,33;4,18;1,33;3,5;1,29
28;Madrid;Mutua Madrid Open;05/05/2013;Masters 1000;Outdoor;Clay;1st Round;3;Stepanek R.;Tomic B.;48;53;6,0;3,0;6,0;2,0;;;;;;;2,0;0,0;Completed;1,61;2,2;;;;;;;;;;;1,6;2,25;1,61;2,47;880,0;835,0;;;1,62;2,2;1,62;2,2;1,67;2,47;1,6;2,29
28;Madrid;Mutua Madrid Open;06/05/2013;Masters 1000;Outdoor;Clay;1st Round;3;Istomin D.;Malisse X.;49;56;6,0;3,0;6,0;2,0;;;;;;;2,0;0,0;Completed;1,83;1,83;;;;;;;;;;;1,95;1,8;2,04;1,88;865,0;796,0;;;2,0;1,73;2,0;1,8;2,05;1,94;1,93;1,82
28;Madrid;Mutua Madrid Open;06/05/2013;Masters 1000;Outdoor;Clay;1st Round;3;Nishikori K.;Melzer J.;16;33;6,0;3,0;6,0;2,0;;;;;;;2,0;0,0;Completed;1,28;3,5;;;;;;;;;;;1,35;3,05;1,28;4,1;2090,0;1120,0;;;1,36;3,0;1,36;3,0;1,4;4,1;1,33;3,27
28;Madrid;Mutua Madrid Open;06/05/2013;Masters 1000;Outdoor;Clay;1st Round;3;Anderson K.;Levine J.;27;92;6,0;2,0;6,0;2,0;;;;;;;2,0;0,0;Completed;1,18;4,5;;;;;;;;;;;1,18;4,5;1,25;4,5;1295,0;561,0;;;1,22;4,0;1,2;4,5;1,25;5,0;1,19;4,47
28;Madrid;Mutua Madrid Open;06/05/2013;Masters 1000;Outdoor;Clay;1st Round;3;Mayer F.;Matosevic M.;26;55;6,0;2,0;6,0;7,0;6,0;4,0;;;;;2,0;1,0;Completed;1,4;2,75;;;;;;;;;;;1,4;2,8;1,45;2,97;1305,0;815,0;;;1,4;2,75;1,4;2,88;1,47;3,3;1,41;2,82
28;Madrid;Mutua Madrid Open;06/05/2013;Masters 1000;Outdoor;Clay;1st Round;3;Raonic M.;Davydenko N.;14;41;7,0;5,0;7,0;6,0;;;;;;;2,0;0,0;Completed;1,3;3,4;;;;;;;;;;;1,35;3,0;1,33;3,64;2225,0;950,0;;;1,36;3,0;1,36;3,0;1,37;3,8;1,33;3,2
28;Madrid;Mutua Madrid Open;06/05/2013;Masters 1000;Outdoor;Clay;1st Round;3;Gimeno-Traver D.;Lopez F.;52;45;2,0;6,0;6,0;4,0;6,0;2,0;;;;;2,0;1,0;Completed;1,72;2,0;;;;;;;;;;;1,75;2,0;1,84;2,09;837,0;930,0;;;1,73;2,0;1,8;2,0;1,85;2,1;1,75;2,03
28;Madrid;Mutua Madrid Open;06/05/2013;Masters 1000;Outdoor;Clay;1st Round;3;Isner J.;Garcia-Lopez G.;21;68;7,0;5,0;7,0;6,0;;;;;;;2,0;0,0;Completed;1,53;2,37;;;;;;;;;;;1,6;2,25;1,68;2,32;1690,0;686,0;;;1,57;2,25;1,62;2,25;1,68;2,5;1,58;2,33
28;Madrid;Mutua Madrid Open;06/05/2013;Masters 1000;Outdoor;Clay;1st Round;3;Almagro N.;Kamke T.;12;76;6,0;4,0;;;;;;;;;1,0;0,0;Retired;1,04;13,0;;;;;;;;;;;1,06;8,0;1,06;11,75;2615,0;651,0;;;1,06;8,0;1,05;9,0;1,07;14,0;1,05;10,02
28;Madrid;Mutua Madrid Open;06/05/2013;Masters 1000;Outdoor;Clay;1st Round;3;Janowicz J.;Querrey S.;24;18;6,0;3,0;6,0;4,0;;;;;;;2,0;0,0;Completed;1,72;2,0;;;;;;;;;;;1,65;2,15;1,85;2,07;1389,0;1870,0;;;1,73;2,0;1,73;2,1;1,9;2,15;1,75;2,04
28;Madrid;Mutua Madrid Open;06/05/2013;Masters 1000;Outdoor;Clay;1st Round;3;Haase R.;Dolgopolov O.;77;23;6,0;3,0;6,0;7,0;6,0;2,0;;;;;2,0;1,0;Completed;2,75;1,4;;;;;;;;;;;2,8;1,4;2,66;1,54;647,0;1590,0;;;3,0;1,36;2,88;1,4;3,1;1,54;2,78;1,42
28;Madrid;Mutua Madrid Open;06/05/2013;Masters 1000;Outdoor;Clay;1st Round;3;Dimitrov G.;Marti J.;28;211;6,0;2,0;6,0;4,0;;;;;;;2,0;0,0;Completed;1,2;4,33;;;;;;;;;;;1,2;4,25;1,17;5,98;1272,0;223,0;;;1,17;4,5;1,14;5,5;1,25;6,1;1,18;4,81
28;Madrid;Mutua Madrid Open;07/05/2013;Masters 1000;Outdoor;Clay;1st Round;3;Monaco J.;Tipsarevic J.;19;10;7,0;6,0;6,0;3,0;;;;;;;2,0;0,0;Completed;1,4;2,75;;;;;;;;;;;1,4;2,8;1,5;2,8;1785,0;3000,0;;;1,44;2,62;1,4;2,88;1,5;3,0;1,44;2,72
28;Madrid;Mutua Madrid Open;07/05/2013;Masters 1000;Outdoor;Clay;1st Round;3;Youzhny M.;Fognini F.;31;25;7,0;6,0;2,0;6,0;7,0;6,0;;;;;2,0;1,0;Completed;2,37;1,53;;;;;;;;;;;2,25;1,6;2,44;1,63;1220,0;1345,0;;;2,2;1,62;2,38;1,57;2,5;1,65;2,31;1,59
28;Madrid;Mutua Madrid Open;07/05/2013;Masters 1000;Outdoor;Clay;1st Round;3;Paire B.;Souza J.;37;121;6,0;1,0;7,0;6,0;;;;;;;2,0;0,0;Completed;1,3;3,4;;;;;;;;;;;1,35;3,0;1,4;3,22;1040,0;450,0;;;1,3;3,4;1,4;2,88;1,4;3,8;1,35;3,14
28;Madrid;Mutua Madrid Open;07/05/2013;Masters 1000;Outdoor;Clay;1st Round;3;Giraldo S.;Klizan M.;81;30;6,0;2,0;6,0;4,0;;;;;;;2,0;0,0;Completed;2,1;1,66;;;;;;;;;;;2,0;1,75;2,12;1,81;615,0;1240,0;;;1,83;1,83;2,25;1,62;2,6;1,83;2,17;1,66
28;Madrid;Mutua Madrid Open;07/05/2013;Masters 1000;Outdoor;Clay;1st Round;3;Wawrinka S.;Copil M.;15;136;6,0;4,0;6,0;4,0;;;;;;;2,0;0,0;Completed;1,06;10,0;;;;;;;;;;;1,04;9,0;1,09;9,16;2165,0;404,0;;;1,07;7,5;1,07;8,0;1,09;12,0;1,06;8,93
28;Madrid;Mutua Madrid Open;07/05/2013;Masters 1000;Outdoor;Clay;1st Round;3;Troicki V.;Granollers M.;44;35;7,0;5,0;4,0;6,0;6,0;2,0;;;;;2,0;1,0;Completed;1,83;1,83;;;;;;;;;;;1,85;1,9;1,96;1,94;930,0;1090,0;;;1,83;1,83;1,9;1,9;1,97;2,1;1,87;1,89
28;Madrid;Mutua Madrid Open;07/05/2013;Masters 1000;Outdoor;Clay;1st Round;3;Haas T.;Seppi A.;13;20;6,0;1,0;6,0;2,0;;;;;;;2,0;0,0;Completed;1,5;2,5;;;;;;;;;;;1,55;2,35;1,58;2,54;2375,0;1735,0;;;1,53;2,38;1,57;2,38;1,62;2,92;1,53;2,45
28;Madrid;Mutua Madrid Open;07/05/2013;Masters 1000;Outdoor;Clay;1st Round;3;Robredo T.;Baghdatis M.;36;38;6,0;4,0;6,0;2,0;;;;;;;2,0;0,0;Completed;1,28;3,5;;;;;;;;;;;1,3;3,3;1,35;3,52;1065,0;1030,0;;;1,33;3,25;1,33;3,25;1,35;3,6;1,31;3,38
28;Madrid;Mutua Madrid Open;07/05/2013;Masters 1000;Outdoor;Clay;2nd Round;3;Gimeno-Traver D.;Gasquet R.;52;9;7,0;5,0;3,0;6,0;6,0;4,0;;;;;2,0;1,0;Completed;5,5;1,14;;;;;;;;;;;5,0;1,15;5,0;1,21;837,0;3260,0;;;4,5;1,17;4,5;1,18;5,8;1,21;5,09;1,16
28;Madrid;Mutua Madrid Open;07/05/2013;Masters 1000;Outdoor;Clay;2nd Round;3;Simon G.;Chardy J.;17;29;6,0;4,0;7,0;6,0;;;;;;;2,0;0,0;Completed;1,57;2,25;;;;;;;;;;;1,6;2,25;1,66;2,37;1940,0;1266,0;;;1,53;2,38;1,57;2,38;1,7;2,42;1,6;2,29
28;Madrid;Mutua Madrid Open;07/05/2013;Masters 1000;Outdoor;Clay;2nd Round;3;Federer R.;Stepanek R.;2;48;6,0;3,0;6,0;3,0;;;;;;;2,0;0,0;Completed;1,06;10,0;;;;;;;;;;;1,05;8,5;1,07;10,25;8670,0;880,0;;;1,03;10,0;1,05;10,0;1,09;11,0;1,06;9,25
28;Madrid;Mutua Madrid Open;07/05/2013;Masters 1000;Outdoor;Clay;2nd Round;3;Murray A.;Mayer F.;3;26;7,0;6,0;7,0;6,0;;;;;;;2,0;0,0;Completed;1,08;8,0;;;;;;;;;;;1,08;7,0;1,12;7,46;8570,0;1305,0;;;1,12;5,5;1,13;6,0;1,13;8,2;1,09;6,97
28;Madrid;Mutua Madrid Open;07/05/2013;Masters 1000;Outdoor;Clay;2nd Round;3;Verdasco F.;Raonic M.;46;14;6,0;4,0;2,0;6,0;7,0;6,0;;;;;2,0;1,0;Completed;3,25;1,33;;;;;;;;;;;3,05;1,35;3,33;1,38;920,0;2225,0;;;3,25;1,33;3,25;1,33;3,4;1,4;3,2;1,34
28;Madrid;Mutua Madrid Open;07/05/2013;Masters 1000;Outdoor;Clay;2nd Round;3;Dimitrov G.;Djokovic N.;28;1;7,0;6,0;6,0;7,0;6,0;3,0;;;;;2,0;1,0;Completed;11,0;1,05;;;;;;;;;;;8,0;1,06;11,25;1,07;1272,0;12900,0;;;8,0;1,06;9,0;1,05;12,0;1,08;9,44;1,05
