ATP;Location;Tournament;Date;Series;Court;Surface;Round;Best of;Winner;Loser;WRank;LRank;W1;L1;W2;L2;W3;L3;W4;L4;W5;L5;Wsets;Lsets;Comment;B365W;B365L;CBW;CBL;GBW;GBL;IWW;IWL;SBW;SBL;EXW;EXL;PSW;PSL;WPts;LPts;UBW;UBL;LBW;LBL;SJW;SJL;MaxW;MaxL;AvgW;AvgL
46,0;Toronto;Rogers Masters;10/08/2010;Masters 1000;Outdoor;Hard;1st Round;3,0;Chardy J.;Baghdatis M.;72,0;20,0;7,0;5,0;2,0;6,0;7,0;6,0;;;;;2,0;1,0;Completed;2,62;1,44;;;;;;;;;2,35;1,55;2,7;1,54;695,0;1790,0;;;2,38;1,53;2,38;1,53;2,71;1,57;2,5;1,51
46,0;Toronto;Rogers Masters;10/08/2010;Masters 1000;Outdoor;Hard;1st Round;3,0;Llodra M.;Giraldo S.;35,0;59,0;7,0;6,0;7,0;5,0;;;;;;;2,0;0,0;Completed;1,8;1,9;;;;;;;;;1,75;2,0;1,94;1,98;1145,0;818,0;;;1,83;1,83;1,73;2,0;1,94;2,05;1,84;1,89
46,0;Toronto;Rogers Masters;10/08/2010;Masters 1000;Outdoor;Hard;1st Round;3,0;Kohlschreiber P.;Tipsarevic J.;37,0;39,0;2,0;2,0;;;;;;;;;0,0;0,0;Retired;2,37;1,53;;;;;;;;;2,25;1,6;2,44;1,64;1100,0;1055,0;;;2,25;1,57;2,25;1,57;2,5;1,65;2,33;1,57
46,0;Toronto;Rogers Masters;10/08/2010;Masters 1000;Outdoor;Hard;1st Round;3,0;Querrey S.;Russell M.;21,0;82,0;3,0;6,0;6,0;1,0;6,0;4,0;;;;;2,0;1,0;Completed;1,12;5,5;;;;;;;;;1,2;4,3;1,18;5,84;1715,0;624,0;;;1,17;4,5;1,2;4,0;1,22;6,0;1,16;4,98
46,0;Toronto;Rogers Masters;10/08/2010;Masters 1000;Outdoor;Hard;1st Round;3,0;Monfils G.;Devvarman S.;18,0;111,0;7,0;6,0;6,0;3,0;;;;;;;2,0;0,0;Completed;;;;;;;;;;;;;;;2025,0;491,0;;;;;;;;;;
46,0;Toronto;Rogers Masters;10/08/2010;Masters 1000;Outdoor;Hard;1st Round;3,0;Verdasco F.;Schwank E.;9,0;57,0;6,0;0,0;5,0;7,0;6,0;2,0;;;;;2,0;1,0;Completed;1,14;5,0;;;;;;;;;1,15;5,0;1,21;5,13;3475,0;840,0;;;1,13;5,5;1,13;5,5;1,21;5,25;1,17;4,92
46,0;Toronto;Rogers Masters;11/08/2010;Masters 1000;Outdoor;Hard;1st Round;3,0;Wawrinka S.;Dancevic F.;24,0;417,0;6,0;1,0;6,0;4,0;;;;;;;2,0;0,0;Completed;1,25;3,75;;;;;;;;;1,3;3,3;1,3;3,97;1520,0;83,0;;;1,22;4,0;1,25;3,5;1,3;4,1;1,25;3,77
46,0;Toronto;Rogers Masters;10/08/2010;Masters 1000;Outdoor;Hard;2nd Round;3,0;Berdych T.;Stakhovsky S.;7,0;48,0;6,0;2,0;6,0;4,0;;;;;;;2,0;0,0;Completed;1,16;4,5;;;;;;;;;1,18;4,5;1,24;4,64;3780,0;922,0;;;1,17;4,5;1,2;4,0;1,24;4,92;1,2;4,31
46,0;Toronto;Rogers Masters;10/08/2010;Masters 1000;Outdoor;Hard;2nd Round;3,0;Soderling R.;Gulbis E.;5,0;28,0;4,0;6,0;6,0;4,0;6,0;4,0;;;;;2,0;1,0;Completed;1,4;2,75;;;;;;;;;1,4;2,8;1,51;2,79;4740,0;1414,0;;;1,4;2,75;1,36;2,88;1,51;3,05;1,43;2,73
46,0;Toronto;Rogers Masters;10/08/2010;Masters 1000;Outdoor;Hard;2nd Round;3,0;Federer R.;Chela J.I.;3,0;50,0;7,0;6,0;6,0;3,0;;;;;;;2,0;0,0;Completed;1,06;8,0;;;;;;;;;1,08;7,0;1,11;8,47;6795,0;914,0;;;1,06;8,0;1,05;8,0;1,12;9,4;1,08;7,42
46,0;Toronto;Rogers Masters;11/08/2010;Masters 1000;Outdoor;Hard;2nd Round;3,0;Davydenko N.;Fognini F.;6,0;94,0;7,0;5,0;6,0;1,0;;;;;;;2,0;0,0;Completed;1,22;4,0;;;;;;;;;1,22;4,0;1,25;4,6;4285,0;556,0;;;1,22;4,0;1,22;3,75;1,27;4,6;1,23;4,02
46,0;Toronto;Rogers Masters;11/08/2010;Masters 1000;Outdoor;Hard;2nd Round;3,0;Dolgopolov O.;Youzhny M.;49,0;14,0;1,0;6,0;7,0;6,0;7,0;5,0;;;;;2,0;1,0;Completed;4,0;1,22;;;;;;;;;3,75;1,25;4,28;1,27;921,0;2725,0;;;3,75;1,25;3,75;1,22;4,33;1,3;3,9;1,24
46,0;Toronto;Rogers Masters;11/08/2010;Masters 1000;Outdoor;Hard;2nd Round;3,0;Hanescu V.;Polansky P.;54,0;207,0;6,0;4,0;7,0;6,0;;;;;;;2,0;0,0;Completed;1,53;2,37;;;;;;;;;1,65;2,15;1,63;2,47;870,0;240,0;;;1,57;2,25;1,53;2,38;1,67;2,47;1,6;2,26
46,0;Toronto;Rogers Masters;11/08/2010;Masters 1000;Outdoor;Hard;2nd Round;3,0;Nalbandian D.;Robredo T.;45,0;38,0;6,0;3,0;6,0;0,0;;;;;;;2,0;0,0;Completed;1,22;4,0;;;;;;;;;1,25;3,75;1,32;3,82;965,0;1075,0;;;1,25;3,75;1,29;3,25;1,32;4,0;1,26;3,71
46,0;Toronto;Rogers Masters;11/08/2010;Masters 1000;Outdoor;Hard;2nd Round;3,0;Djokovic N.;Benneteau J.;2,0;33,0;7,0;5,0;7,0;5,0;;;;;;;2,0;0,0;Completed;1,08;7,0;;;;;;;;;1,12;5,75;1,16;6,51;6905,0;1229,0;;;1,11;6,0;1,1;6,0;1,16;7,0;1,11;6,14
46,0;Toronto;Rogers Masters;11/08/2010;Masters 1000;Outdoor;Hard;2nd Round;3,0;Llodra M.;Almagro N.;35,0;16,0;7,0;6,0;6,0;2,0;;;;;;;2,0;0,0;Completed;2,37;1,53;;;;;;;;;2,35;1,55;2,58;1,58;1145,0;2210,0;;;2,38;1,53;2,38;1,53;2,58;1,67;2,3;1,58
46,0;Toronto;Rogers Masters;11/08/2010;Masters 1000;Outdoor;Hard;2nd Round;3,0;Monfils G.;De Bakker T.;18,0;46,0;7,0;5,0;6,0;3,0;;;;;;;2,0;0,0;Completed;1,66;2,1;;;;;;;;;1,8;1,95;1,75;2,24;2025,0;955,0;;;1,62;2,2;1,57;2,25;1,8;2,35;1,66;2,15
46,0;Toronto;Rogers Masters;11/08/2010;Masters 1000;Outdoor;Hard;2nd Round;3,0;Kohlschreiber P.;Troicki V.;37,0;52,0;6,0;4,0;3,0;6,0;6,0;0,0;;;;;2,0;1,0;Completed;2,0;1,72;;;;;;;;;2,0;1,75;2,29;1,71;1100,0;885,0;;;1,91;1,8;1,83;1,83;2,29;1,84;2,03;1,74
46,0;Toronto;Rogers Masters;11/08/2010;Masters 1000;Outdoor;Hard;2nd Round;3,0;Murray A.;Malisse X.;4,0;51,0;7,0;5,0;6,0;2,0;;;;;;;2,0;0,0;Completed;1,16;4,5;;;;;;;;;1,18;4,5;1,22;5,05;5305,0;896,0;;;1,17;4,5;1,2;4,0;1,22;5,3;1,18;4,57
46,0;Toronto;Rogers Masters;11/08/2010;Masters 1000;Outdoor;Hard;2nd Round;3,0;Chardy J.;Verdasco F.;72,0;9,0;6,0;7,0;7,0;6,0;6,0;2,0;;;;;2,0;1,0;Completed;2,5;1,5;;;;;;;;;2,35;1,55;2,62;1,57;695,0;3475,0;;;2,5;1,5;2,5;1,5;2,65;1,63;2,45;1,53
46,0;Toronto;Rogers Masters;11/08/2010;Masters 1000;Outdoor;Hard;2nd Round;3,0;Anderson K.;Querrey S.;87,0;21,0;7,0;6,0;4,0;6,0;6,0;4,0;;;;;2,0;1,0;Completed;2,75;1,4;;;;;;;;;2,6;1,45;2,92;1,48;607,0;1715,0;;;2,75;1,4;2,63;1,44;2,95;1,48;2,77;1,42
46,0;Toronto;Rogers Masters;11/08/2010;Masters 1000;Outdoor;Hard;2nd Round;3,0;Lu Y.H.;Mathieu P.H.;44,0;95,0;3,0;6,0;7,0;6,0;7,0;6,0;;;;;2,0;1,0;Completed;1,72;2,0;;;;;;;;;1,7;2,1;1,8;2,15;965,0;555,0;;;1,8;1,91;1,73;2,0;1,8;2,17;1,74;2,03
46,0;Toronto;Rogers Masters;11/08/2010;Masters 1000;Outdoor;Hard;2nd Round;3,0;Nadal R.;Wawrinka S.;1,0;24,0;7,0;6,0;6,0;3,0;;;;;;;2,0;0,0;Completed;1,07;7,5;;;;;;;;;1,07;7,5;1,12;7,47;10745,0;1520,0;;;1,08;7,0;1,07;7,0;1,12;8,0;1,09;7,08
46,0;Toronto;Rogers Masters;12/08/2010;Masters 1000;Outdoor;Hard;3rd Round;3,0;Berdych T.;Dolgopolov O.;7,0;49,0;6,0;3,0;6,0;7,0;6,0;4,0;;;;;2,0;1,0;Completed;1,12;5,5;;;;;;;;;1,15;5,0;1,17;6,04;3780,0;921,0;;;1,17;4,5;1,17;4,5;1,19;6,1;1,15;5,17
46,0;Toronto;Rogers Masters;12/08/2010;Masters 1000;Outdoor;Hard;3rd Round;3,0;Nalbandian D.;Soderling R.;45,0;5,0;4,0;6,0;6,0;4,0;6,0;1,0;;;;;2,0;1,0;Completed;1,72;2,0;;;;;;;;;1,75;2,0;1,84;2,1;965,0;4740,0;;;1,83;1,83;1,73;2,0;1,85;2,15;1,77;1,99
46,0;Toronto;Rogers Masters;12/08/2010;Masters 1000;Outdoor;Hard;3rd Round;3,0;Federer R.;Llodra M.;3,0;35,0;7,0;6,0;6,0;3,0;;;;;;;2,0;0,0;Completed;1,11;6,0;;;;;;;;;1,13;5,5;1,13;7,72;6795,0;1145,0;;;1,13;5,5;1,13;5,5;1,2;8,5;1,11;6,36
